version,variant,feature_set,target,subject_id,mae_min,mae_min_old,mae_min_diff,r2
v0107,noabs,EMG+NIRS,lt2,S013,8.3026,8.3026,0.0,-1.481
v0107,noabs,EMG+NIRS,lt2,S014,2.9353,2.9353,0.0,0.499
v0107,noabs,EMG+NIRS,lt2,S016,1.537,1.537,0.0,0.789
v0107,noabs,EMG+NIRS,lt2,S017,3.3418,3.3418,0.0,0.409
v0107,noabs,EMG+NIRS,lt2,S018,2.273,2.273,0.0,-0.969
v0107,noabs,EMG+NIRS,lt2,S019,4.429,4.429,0.0,0.596
v0107,noabs,EMG+NIRS+HRV,lt2,S001,2.7949,2.7949,0.0,0.737
v0107,noabs,EMG+NIRS+HRV,lt2,S002,1.2463,1.2463,0.0,0.832
v0107,noabs,EMG+NIRS+HRV,lt2,S003,8.5799,8.5799,0.0,-1.897
v0107,noabs,EMG+NIRS+HRV,lt2,S004,3.0253,3.0253,0.0,-7.663
v0107,noabs,EMG+NIRS+HRV,lt2,S005,1.3918,1.3918,0.0,0.922
v0107,noabs,EMG+NIRS+HRV,lt2,S006,2.4462,2.4462,0.0,0.256
v0107,noabs,EMG+NIRS+HRV,lt2,S008,1.1137,1.1137,0.0,0.863
v0107,noabs,EMG+NIRS+HRV,lt2,S009,3.4529,3.4529,0.0,0.76
v0107,noabs,EMG+NIRS+HRV,lt2,S010,2.4256,2.4256,0.0,0.827
v0107,noabs,EMG+NIRS+HRV,lt2,S011,1.1936,1.1936,0.0,0.842
v0107,noabs,EMG+NIRS+HRV,lt2,S012,2.4565,2.4565,0.0,0.506
v0107,noabs,EMG+NIRS+HRV,lt2,S013,2.8491,2.8491,0.0,0.635
v0107,noabs,EMG+NIRS+HRV,lt2,S014,2.5242,2.5242,0.0,0.693
v0107,noabs,EMG+NIRS+HRV,lt2,S016,3.0953,3.0953,0.0,0.336
v0107,noabs,EMG+NIRS+HRV,lt2,S017,2.9425,2.9425,0.0,0.462
v0107,noabs,EMG+NIRS+HRV,lt2,S018,5.3283,5.3283,0.0,-7.183
v0107,noabs,EMG+NIRS+HRV,lt2,S019,2.0243,2.0243,0.0,0.904
v0011,with_abs,EMG,lt1,S001,3.0935,,,0.654
v0011,with_abs,EMG,lt1,S002,3.0969,,,0.091
v0011,with_abs,EMG,lt1,S003,6.6006,,,0.044
v0011,with_abs,EMG,lt1,S004,1.4932,,,0.786
v0011,with_abs,EMG,lt1,S005,5.9101,,,0.069
v0011,with_abs,EMG,lt1,S006,1.2439,,,0.789
v0011,with_abs,EMG,lt1,S007,3.5114,,,0.399
v0011,with_abs,EMG,lt1,S008,2.3244,,,0.499
v0011,with_abs,EMG,lt1,S009,8.5906,,,-0.466
v0011,with_abs,EMG,lt1,S010,4.1228,,,0.607
v0011,with_abs,EMG,lt1,S011,1.1149,,,0.898
v0011,with_abs,EMG,lt1,S012,1.9388,,,0.65
v0011,with_abs,EMG,lt1,S013,2.3455,,,0.756
v0011,with_abs,EMG,lt1,S014,2.0675,,,0.768
v0011,with_abs,EMG,lt1,S016,2.7916,,,0.44
v0011,with_abs,EMG,lt1,S017,3.3561,,,0.346
v0011,with_abs,EMG,lt1,S018,1.8231,,,0.806
v0011,with_abs,EMG,lt1,S019,4.4831,,,0.492
v0011,with_abs,NIRS,lt1,S001,6.0056,,,-0.478
v0011,with_abs,NIRS,lt1,S002,2.7291,,,0.417
v0011,with_abs,NIRS,lt1,S003,9.6952,,,-0.763
v0011,with_abs,NIRS,lt1,S004,3.8194,,,-0.025
v0011,with_abs,NIRS,lt1,S005,1.8131,,,0.868
v0011,with_abs,NIRS,lt1,S006,3.6058,,,-0.691
v0011,with_abs,NIRS,lt1,S007,3.0335,,,0.545
v0011,with_abs,NIRS,lt1,S008,1.5018,,,0.749
v0011,with_abs,NIRS,lt1,S009,6.6348,,,0.025
v0011,with_abs,NIRS,lt1,S010,2.2287,,,0.877
v0011,with_abs,NIRS,lt1,S011,1.7757,,,0.732
v0011,with_abs,NIRS,lt1,S012,2.8246,,,0.247
v0011,with_abs,NIRS,lt1,S013,2.9184,,,0.683
v0011,with_abs,NIRS,lt1,S014,3.7158,,,0.372
v0011,with_abs,NIRS,lt1,S016,3.6264,,,0.122
v0011,with_abs,NIRS,lt1,S017,5.3136,,,-0.316
v0011,with_abs,NIRS,lt1,S018,4.5775,,,-0.058
v0011,with_abs,NIRS,lt1,S019,3.9194,,,0.685
v0011,with_abs,EMG+NIRS,lt1,S001,3.2888,,,0.565
v0011,with_abs,EMG+NIRS,lt1,S002,2.6844,,,0.326
v0011,with_abs,EMG+NIRS,lt1,S003,6.8807,,,0.028
v0011,with_abs,EMG+NIRS,lt1,S004,1.4279,,,0.79
v0011,with_abs,EMG+NIRS,lt1,S005,4.2426,,,0.445
v0011,with_abs,EMG+NIRS,lt1,S006,1.3117,,,0.794
v0011,with_abs,EMG+NIRS,lt1,S007,1.7262,,,0.851
v0011,with_abs,EMG+NIRS,lt1,S008,2.0917,,,0.558
v0011,with_abs,EMG+NIRS,lt1,S009,5.8062,,,0.209
v0011,with_abs,EMG+NIRS,lt1,S010,5.214,,,0.331
v0011,with_abs,EMG+NIRS,lt1,S011,1.2137,,,0.88
v0011,with_abs,EMG+NIRS,lt1,S012,1.9844,,,0.628
v0011,with_abs,EMG+NIRS,lt1,S013,2.1301,,,0.76
v0011,with_abs,EMG+NIRS,lt1,S014,1.7067,,,0.876
v0011,with_abs,EMG+NIRS,lt1,S016,2.0938,,,0.73
v0011,with_abs,EMG+NIRS,lt1,S017,5.207,,,-0.119
v0011,with_abs,EMG+NIRS,lt1,S018,1.3162,,,0.897
v0011,with_abs,EMG+NIRS,lt1,S019,5.6338,,,0.348
v0011,with_abs,EMG+NIRS+HRV,lt1,S001,3.2263,,,0.592
v0011,with_abs,EMG+NIRS+HRV,lt1,S002,1.1539,,,0.841
v0011,with_abs,EMG+NIRS+HRV,lt1,S003,7.5956,,,-0.175
v0011,with_abs,EMG+NIRS+HRV,lt1,S004,1.326,,,0.843
v0011,with_abs,EMG+NIRS+HRV,lt1,S005,2.3647,,,0.79
v0011,with_abs,EMG+NIRS+HRV,lt1,S006,1.4409,,,0.76
v0011,with_abs,EMG+NIRS+HRV,lt1,S007,2.2261,,,0.763
v0011,with_abs,EMG+NIRS+HRV,lt1,S008,1.0061,,,0.895
v0011,with_abs,EMG+NIRS+HRV,lt1,S009,6.8312,,,0.197
v0011,with_abs,EMG+NIRS+HRV,lt1,S010,4.8918,,,0.381
v0011,with_abs,EMG+NIRS+HRV,lt1,S011,0.9481,,,0.929
v0011,with_abs,EMG+NIRS+HRV,lt1,S012,1.8845,,,0.685
v0011,with_abs,EMG+NIRS+HRV,lt1,S013,2.8627,,,0.64
v0011,with_abs,EMG+NIRS+HRV,lt1,S014,2.2324,,,0.807
v0011,with_abs,EMG+NIRS+HRV,lt1,S016,2.1823,,,0.72
v0011,with_abs,EMG+NIRS+HRV,lt1,S017,4.7328,,,0.133
v0011,with_abs,EMG+NIRS+HRV,lt1,S018,1.0322,,,0.925
v0011,with_abs,EMG+NIRS+HRV,lt1,S019,3.3066,,,0.776
v0011,with_abs,HRV,lt1,S001,3.9586,,,0.279
v0011,with_abs,HRV,lt1,S002,1.9836,,,0.677
v0011,with_abs,HRV,lt1,S003,4.66,,,0.462
v0011,with_abs,HRV,lt1,S004,2.0811,,,0.227
v0011,with_abs,HRV,lt1,S005,3.8188,,,0.196
v0011,with_abs,HRV,lt1,S006,3.6215,,,-0.237
v0011,with_abs,HRV,lt1,S007,5.1847,,,-0.389
v0011,with_abs,HRV,lt1,S008,1.018,,,0.857
v0011,with_abs,HRV,lt1,S009,10.091,,,-0.628
v0011,with_abs,HRV,lt1,S010,4.5146,,,0.511
v0011,with_abs,HRV,lt1,S011,0.8177,,,0.926
v0011,with_abs,HRV,lt1,S012,2.3218,,,0.136
v0011,with_abs,HRV,lt1,S013,4.1574,,,0.402
v0011,with_abs,HRV,lt1,S014,2.883,,,0.602
v0011,with_abs,HRV,lt1,S016,3.3729,,,0.399
v0011,with_abs,HRV,lt1,S017,3.3589,,,0.489
v0011,with_abs,HRV,lt1,S018,3.3992,,,0.385
v0011,with_abs,HRV,lt1,S019,3.7077,,,0.675
v0011,with_abs,EMG,lt2,S001,2.7891,2.6008,0.1883,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.2095,0.5796,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.2752,0.5139,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.2585,0.5306,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,1.928,0.8611,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.0482,0.7409,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.0898,0.6993,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.4452,0.3439,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.3569,0.4322,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.2915,0.4976,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.2621,0.527,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.0445,0.7446,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.1323,0.6568,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.3644,0.4247,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.9836,-0.1945,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.6818,0.1073,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.0003,0.7888,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,4.2111,-1.422,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,3.5839,-0.7948,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,4.2853,-1.4962,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,3.6599,-0.8708,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,4.2901,-1.501,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,3.489,-0.6999,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,3.7909,-1.0018,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,3.7876,-0.9985,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,3.0586,-0.2695,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,3.0615,-0.2724,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.7841,0.005,0.66
v0011,with_abs,EMG,lt2,S001,2.7891,2.7891,0.0,0.66
v0011,with_abs,EMG,lt2,S002,3.0063,4.8962,-1.8899,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,6.4854,-3.4791,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,6.5188,-3.5125,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,4.5045,-1.4982,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,4.3621,-1.3558,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,4.253,-1.2467,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,4.2551,-1.2488,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,4.3427,-1.3364,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,7.012,-4.0057,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,6.8587,-3.8524,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,5.6027,-2.5964,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,5.557,-2.5507,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,5.9902,-2.9839,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,6.9544,-3.9481,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,3.6945,-0.6882,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,4.0596,-1.0533,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,5.1725,-2.1662,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,2.3581,0.6482,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,2.5977,0.4086,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,2.6272,0.3791,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,3.203,-0.1967,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,3.2462,-0.2399,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,3.6773,-0.671,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,2.1428,0.8635,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,2.1443,0.862,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,2.1999,0.8064,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,2.2013,0.805,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,3.002,0.0043,0.065
v0011,with_abs,EMG,lt2,S002,3.0063,3.0063,0.0,0.065
v0011,with_abs,EMG,lt2,S003,4.675,9.658,-4.983,0.445
v0011,with_abs,EMG,lt2,S003,4.675,10.0836,-5.4086,0.445
v0011,with_abs,EMG,lt2,S003,4.675,8.2458,-3.5708,0.445
v0011,with_abs,EMG,lt2,S003,4.675,5.6566,-0.9816,0.445
v0011,with_abs,EMG,lt2,S003,4.675,8.8573,-4.1823,0.445
v0011,with_abs,EMG,lt2,S003,4.675,7.8655,-3.1905,0.445
v0011,with_abs,EMG,lt2,S003,4.675,7.8836,-3.2086,0.445
v0011,with_abs,EMG,lt2,S003,4.675,8.6628,-3.9878,0.445
v0011,with_abs,EMG,lt2,S003,4.675,9.4994,-4.8244,0.445
v0011,with_abs,EMG,lt2,S003,4.675,9.8161,-5.1411,0.445
v0011,with_abs,EMG,lt2,S003,4.675,10.139,-5.464,0.445
v0011,with_abs,EMG,lt2,S003,4.675,7.0826,-2.4076,0.445
v0011,with_abs,EMG,lt2,S003,4.675,7.6082,-2.9332,0.445
v0011,with_abs,EMG,lt2,S003,4.675,9.1329,-4.4579,0.445
v0011,with_abs,EMG,lt2,S003,4.675,4.7512,-0.0762,0.445
v0011,with_abs,EMG,lt2,S003,4.675,5.0923,-0.4173,0.445
v0011,with_abs,EMG,lt2,S003,4.675,6.4595,-1.7845,0.445
v0011,with_abs,EMG,lt2,S003,4.675,5.3292,-0.6542,0.445
v0011,with_abs,EMG,lt2,S003,4.675,5.2959,-0.6209,0.445
v0011,with_abs,EMG,lt2,S003,4.675,4.9013,-0.2263,0.445
v0011,with_abs,EMG,lt2,S003,4.675,5.0768,-0.4018,0.445
v0011,with_abs,EMG,lt2,S003,4.675,4.3167,0.3583,0.445
v0011,with_abs,EMG,lt2,S003,4.675,4.8059,-0.1309,0.445
v0011,with_abs,EMG,lt2,S003,4.675,5.871,-1.196,0.445
v0011,with_abs,EMG,lt2,S003,4.675,5.8727,-1.1977,0.445
v0011,with_abs,EMG,lt2,S003,4.675,5.6724,-0.9974,0.445
v0011,with_abs,EMG,lt2,S003,4.675,5.6698,-0.9948,0.445
v0011,with_abs,EMG,lt2,S003,4.675,4.6789,-0.0039,0.445
v0011,with_abs,EMG,lt2,S003,4.675,4.675,0.0,0.445
v0011,with_abs,EMG,lt2,S004,1.916,9.1876,-7.2716,0.696
v0011,with_abs,EMG,lt2,S004,1.916,10.987,-9.071,0.696
v0011,with_abs,EMG,lt2,S004,1.916,10.1637,-8.2477,0.696
v0011,with_abs,EMG,lt2,S004,1.916,6.2527,-4.3367,0.696
v0011,with_abs,EMG,lt2,S004,1.916,5.6661,-3.7501,0.696
v0011,with_abs,EMG,lt2,S004,1.916,6.1507,-4.2347,0.696
v0011,with_abs,EMG,lt2,S004,1.916,6.6509,-4.7349,0.696
v0011,with_abs,EMG,lt2,S004,1.916,7.8472,-5.9312,0.696
v0011,with_abs,EMG,lt2,S004,1.916,11.1367,-9.2207,0.696
v0011,with_abs,EMG,lt2,S004,1.916,11.1518,-9.2358,0.696
v0011,with_abs,EMG,lt2,S004,1.916,10.2204,-8.3044,0.696
v0011,with_abs,EMG,lt2,S004,1.916,8.5091,-6.5931,0.696
v0011,with_abs,EMG,lt2,S004,1.916,9.3284,-7.4124,0.696
v0011,with_abs,EMG,lt2,S004,1.916,11.0105,-9.0945,0.696
v0011,with_abs,EMG,lt2,S004,1.916,4.9406,-3.0246,0.696
v0011,with_abs,EMG,lt2,S004,1.916,5.4615,-3.5455,0.696
v0011,with_abs,EMG,lt2,S004,1.916,8.0623,-6.1463,0.696
v0011,with_abs,EMG,lt2,S004,1.916,2.7103,-0.7943,0.696
v0011,with_abs,EMG,lt2,S004,1.916,2.504,-0.588,0.696
v0011,with_abs,EMG,lt2,S004,1.916,2.9116,-0.9956,0.696
v0011,with_abs,EMG,lt2,S004,1.916,2.7243,-0.8083,0.696
v0011,with_abs,EMG,lt2,S004,1.916,3.0414,-1.1254,0.696
v0011,with_abs,EMG,lt2,S004,1.916,2.8029,-0.8869,0.696
v0011,with_abs,EMG,lt2,S004,1.916,1.8851,0.0309,0.696
v0011,with_abs,EMG,lt2,S004,1.916,1.8859,0.0301,0.696
v0011,with_abs,EMG,lt2,S004,1.916,1.5039,0.4121,0.696
v0011,with_abs,EMG,lt2,S004,1.916,1.5031,0.4129,0.696
v0011,with_abs,EMG,lt2,S004,1.916,1.9129,0.0031,0.696
v0011,with_abs,EMG,lt2,S004,1.916,1.916,0.0,0.696
v0011,with_abs,EMG,lt2,S005,7.6856,6.3153,1.3703,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,7.3186,0.367,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,8.483,-0.7974,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,8.2653,-0.5797,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,4.3832,3.3024,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,4.7578,2.9278,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,4.9775,2.7081,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,5.6381,2.0475,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,8.0194,-0.3338,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,7.7179,-0.0323,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,6.5875,1.0981,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,8.475,-0.7894,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,8.4988,-0.8132,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,8.1049,-0.4193,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,8.025,-0.3394,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,8.1409,-0.4553,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,8.3967,-0.7111,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,7.7592,-0.0736,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,7.469,0.2166,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,7.9151,-0.2295,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,7.709,-0.0234,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,8.2349,-0.5493,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,7.4072,0.2784,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,6.9133,0.7723,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,6.9134,0.7722,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,7.8255,-0.1399,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,7.8259,-0.1403,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,7.6806,0.005,-1.042
v0011,with_abs,EMG,lt2,S005,7.6856,7.6856,0.0,-1.042
v0011,with_abs,EMG,lt2,S006,1.963,4.254,-2.291,0.434
v0011,with_abs,EMG,lt2,S006,1.963,4.0697,-2.1067,0.434
v0011,with_abs,EMG,lt2,S006,1.963,4.2508,-2.2878,0.434
v0011,with_abs,EMG,lt2,S006,1.963,5.1314,-3.1684,0.434
v0011,with_abs,EMG,lt2,S006,1.963,2.4923,-0.5293,0.434
v0011,with_abs,EMG,lt2,S006,1.963,2.7316,-0.7686,0.434
v0011,with_abs,EMG,lt2,S006,1.963,2.912,-0.949,0.434
v0011,with_abs,EMG,lt2,S006,1.963,3.4378,-1.4748,0.434
v0011,with_abs,EMG,lt2,S006,1.963,3.9805,-2.0175,0.434
v0011,with_abs,EMG,lt2,S006,1.963,4.0003,-2.0373,0.434
v0011,with_abs,EMG,lt2,S006,1.963,4.2021,-2.2391,0.434
v0011,with_abs,EMG,lt2,S006,1.963,4.7284,-2.7654,0.434
v0011,with_abs,EMG,lt2,S006,1.963,4.5151,-2.5521,0.434
v0011,with_abs,EMG,lt2,S006,1.963,4.0092,-2.0462,0.434
v0011,with_abs,EMG,lt2,S006,1.963,4.9706,-3.0076,0.434
v0011,with_abs,EMG,lt2,S006,1.963,5.1,-3.137,0.434
v0011,with_abs,EMG,lt2,S006,1.963,5.0199,-3.0569,0.434
v0011,with_abs,EMG,lt2,S006,1.963,4.0069,-2.0439,0.434
v0011,with_abs,EMG,lt2,S006,1.963,3.5386,-1.5756,0.434
v0011,with_abs,EMG,lt2,S006,1.963,3.486,-1.523,0.434
v0011,with_abs,EMG,lt2,S006,1.963,3.0951,-1.1321,0.434
v0011,with_abs,EMG,lt2,S006,1.963,3.1378,-1.1748,0.434
v0011,with_abs,EMG,lt2,S006,1.963,2.9117,-0.9487,0.434
v0011,with_abs,EMG,lt2,S006,1.963,2.6633,-0.7003,0.434
v0011,with_abs,EMG,lt2,S006,1.963,2.6648,-0.7018,0.434
v0011,with_abs,EMG,lt2,S006,1.963,2.567,-0.604,0.434
v0011,with_abs,EMG,lt2,S006,1.963,2.5709,-0.6079,0.434
v0011,with_abs,EMG,lt2,S006,1.963,1.9633,-0.0003,0.434
v0011,with_abs,EMG,lt2,S006,1.963,1.963,0.0,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.8547,-1.088,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.5213,-0.7546,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.3525,-0.5858,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.5213,-0.7546,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,3.5544,-1.7877,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,3.5005,-1.7338,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,3.448,-1.6813,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,3.1487,-1.382,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.379,-0.6123,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.4293,-0.6626,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.7181,-0.9514,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.3775,-0.6108,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.354,-0.5873,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.3457,-0.579,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.7743,-1.0076,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.6607,-0.894,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.4151,-0.6484,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,1.4639,0.3028,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.0098,-0.2431,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,1.784,-0.0173,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.7444,-0.9777,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.2151,-0.4484,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,3.3462,-1.5795,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,3.501,-1.7343,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,3.494,-1.7273,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.1289,-0.3622,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,2.1329,-0.3662,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,1.763,0.0037,0.434
v0011,with_abs,EMG,lt2,S007,1.7667,1.7667,0.0,0.434
v0011,with_abs,EMG,lt2,S008,1.3046,1.5076,-0.203,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.3205,-0.0159,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.088,0.2166,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.3525,-0.0479,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.4513,-0.1467,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.3482,-0.0436,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.3276,-0.023,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.3672,-0.0626,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.1634,0.1412,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.2266,0.078,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.4536,-0.149,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.1294,0.1752,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.0961,0.2085,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.1374,0.1672,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.5722,-0.2676,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.4769,-0.1723,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.2143,0.0903,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.4157,-0.1111,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.9103,-0.6057,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.5643,-0.2597,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,2.0497,-0.7451,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.7112,-0.4066,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,2.1994,-0.8948,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.9991,-0.6945,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.9977,-0.6931,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.1529,0.1517,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.1535,0.1511,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.3065,-0.0019,0.799
v0011,with_abs,EMG,lt2,S008,1.3046,1.3046,0.0,0.799
v0011,with_abs,EMG,lt2,S009,5.9757,10.8307,-4.855,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,11.0516,-5.0759,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,9.2605,-3.2848,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,7.127,-1.1513,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,8.9116,-2.9359,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,9.2387,-3.263,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,9.5468,-3.5711,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,10.1156,-4.1399,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,10.6454,-4.6697,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,10.905,-4.9293,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,11.0155,-5.0398,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,8.0354,-2.0597,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,8.5864,-2.6107,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,10.3917,-4.416,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,7.0849,-1.1092,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,7.0766,-1.1009,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,7.6238,-1.6481,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,6.1884,-0.2127,0.293
v0011,with_abs,EMG,lt2,S009,5.9757,6.3909,-0.4152,0.293
