variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG+NIRS+HRV,lt1,S007,1.8379,0.805
noabs,EMG+NIRS+HRV,lt1,S008,0.7209,0.917
noabs,EMG+NIRS+HRV,lt1,S009,5.6871,0.432
noabs,EMG+NIRS+HRV,lt1,S010,2.8707,0.795
noabs,EMG+NIRS+HRV,lt1,S011,1.2321,0.815
noabs,EMG+NIRS+HRV,lt1,S012,6.8941,-4.428
noabs,EMG+NIRS+HRV,lt1,S013,3.7676,0.369
noabs,EMG+NIRS+HRV,lt1,S014,2.5271,0.681
noabs,EMG+NIRS+HRV,lt1,S016,2.7881,0.329
noabs,EMG+NIRS+HRV,lt1,S017,3.5134,0.359
noabs,EMG+NIRS+HRV,lt1,S018,1.8763,0.802
noabs,EMG+NIRS+HRV,lt1,S019,2.3459,0.835
noabs,EMG+NIRS+HRV,lt2,S001,3.3104,0.485
noabs,EMG+NIRS+HRV,lt2,S002,1.7872,0.486
noabs,EMG+NIRS+HRV,lt2,S003,3.096,0.702
noabs,EMG+NIRS+HRV,lt2,S004,4.1339,-2.557
noabs,EMG+NIRS+HRV,lt2,S005,4.5229,0.005
noabs,EMG+NIRS+HRV,lt2,S006,2.2402,-0.074
noabs,EMG+NIRS+HRV,lt2,S008,1.3338,0.745
noabs,EMG+NIRS+HRV,lt2,S009,2.8386,0.733
noabs,EMG+NIRS+HRV,lt2,S010,5.5236,0.332
noabs,EMG+NIRS+HRV,lt2,S011,1.9227,0.652
noabs,EMG+NIRS+HRV,lt2,S012,3.7186,-0.523
noabs,EMG+NIRS+HRV,lt2,S013,2.6052,0.59
noabs,EMG+NIRS+HRV,lt2,S014,3.6717,0.216
noabs,EMG+NIRS+HRV,lt2,S016,1.8021,0.732
noabs,EMG+NIRS+HRV,lt2,S017,1.8753,0.734
noabs,EMG+NIRS+HRV,lt2,S018,3.8366,-9.103
noabs,EMG+NIRS+HRV,lt2,S019,2.4545,0.82
