variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG+NIRS,lt2,S013,6.6588,-0.263
noabs,EMG+NIRS,lt2,S014,4.9659,-0.275
noabs,EMG+NIRS,lt2,S016,2.9146,0.331
noabs,EMG+NIRS,lt2,S017,4.2884,0.098
noabs,EMG+NIRS,lt2,S018,1.7893,-0.159
noabs,EMG+NIRS,lt2,S019,5.8622,0.244
with_abs,EMG+NIRS+HRV,lt2,S001,4.7944,0.01
with_abs,EMG+NIRS+HRV,lt2,S002,2.3255,0.421
with_abs,EMG+NIRS+HRV,lt2,S003,6.6011,0.104
with_abs,EMG+NIRS+HRV,lt2,S004,3.858,-0.112
with_abs,EMG+NIRS+HRV,lt2,S005,5.4217,-0.144
with_abs,EMG+NIRS+HRV,lt2,S006,3.4437,-0.394
with_abs,EMG+NIRS+HRV,lt2,S008,1.8546,0.513
with_abs,EMG+NIRS+HRV,lt2,S009,2.9425,0.821
with_abs,EMG+NIRS+HRV,lt2,S010,3.5955,0.656
with_abs,EMG+NIRS+HRV,lt2,S011,6.4214,-1.396
with_abs,EMG+NIRS+HRV,lt2,S012,1.6188,0.752
with_abs,EMG+NIRS+HRV,lt2,S013,4.488,0.428
with_abs,EMG+NIRS+HRV,lt2,S014,3.5644,0.274
with_abs,EMG+NIRS+HRV,lt2,S016,3.2871,0.074
with_abs,EMG+NIRS+HRV,lt2,S017,2.2729,0.77
with_abs,EMG+NIRS+HRV,lt2,S018,3.4698,-3.063
with_abs,EMG+NIRS+HRV,lt2,S019,3.6999,0.694
noabs,EMG+NIRS+HRV,lt2,S001,4.5639,-0.031
noabs,EMG+NIRS+HRV,lt2,S002,2.2441,0.512
noabs,EMG+NIRS+HRV,lt2,S003,5.6317,0.157
noabs,EMG+NIRS+HRV,lt2,S004,4.0273,-0.274
noabs,EMG+NIRS+HRV,lt2,S005,8.1928,-1.634
noabs,EMG+NIRS+HRV,lt2,S006,5.2003,-1.811
noabs,EMG+NIRS+HRV,lt2,S008,2.0679,0.414
noabs,EMG+NIRS+HRV,lt2,S009,2.5195,0.854
noabs,EMG+NIRS+HRV,lt2,S010,3.6016,0.637
noabs,EMG+NIRS+HRV,lt2,S011,7.328,-1.949
noabs,EMG+NIRS+HRV,lt2,S012,2.4491,0.395
noabs,EMG+NIRS+HRV,lt2,S013,4.8897,0.315
noabs,EMG+NIRS+HRV,lt2,S014,2.4004,0.69
noabs,EMG+NIRS+HRV,lt2,S016,3.5204,0.219
noabs,EMG+NIRS+HRV,lt2,S017,3.3265,0.537
noabs,EMG+NIRS+HRV,lt2,S018,3.2672,-2.69
noabs,EMG+NIRS+HRV,lt2,S019,4.3457,0.507
