feature_set,target,model,subject_id,mae_min,r2
EMG+NIRS,lt2,"GBM(n=100,d=3)",S003,5.331,0.332
EMG+NIRS,lt2,"GBM(n=100,d=3)",S004,1.2683,0.807
EMG+NIRS,lt2,"GBM(n=100,d=3)",S005,8.3914,-1.589
EMG+NIRS,lt2,"GBM(n=100,d=3)",S006,4.5301,-1.156
EMG+NIRS,lt2,"GBM(n=100,d=3)",S007,3.3107,-0.843
EMG+NIRS,lt2,"GBM(n=100,d=3)",S008,1.454,0.756
EMG+NIRS,lt2,"GBM(n=100,d=3)",S009,5.1196,0.526
EMG+NIRS,lt2,"GBM(n=100,d=3)",S010,3.0925,0.79
EMG+NIRS,lt2,"GBM(n=100,d=3)",S011,2.6749,0.511
EMG+NIRS,lt2,"GBM(n=100,d=3)",S012,4.7428,-0.573
EMG+NIRS,lt2,"GBM(n=100,d=3)",S013,4.991,0.312
EMG+NIRS,lt2,"GBM(n=100,d=3)",S014,3.8018,0.251
EMG+NIRS,lt2,"GBM(n=100,d=3)",S016,1.9712,0.711
EMG+NIRS,lt2,"GBM(n=100,d=3)",S017,5.1363,-0.133
EMG+NIRS,lt2,"GBM(n=100,d=3)",S018,0.6018,0.865
EMG+NIRS,lt2,"GBM(n=100,d=3)",S019,6.4245,0.166
EMG+NIRS,lt2,"GBM(n=200,d=2)",S001,5.0616,0.095
EMG+NIRS,lt2,"GBM(n=200,d=2)",S002,1.6258,0.686
EMG+NIRS,lt2,"GBM(n=200,d=2)",S003,4.8607,0.487
EMG+NIRS,lt2,"GBM(n=200,d=2)",S004,1.3665,0.767
EMG+NIRS,lt2,"GBM(n=200,d=2)",S005,9.0198,-1.993
EMG+NIRS,lt2,"GBM(n=200,d=2)",S006,4.3447,-0.869
EMG+NIRS,lt2,"GBM(n=200,d=2)",S007,2.3774,0.039
EMG+NIRS,lt2,"GBM(n=200,d=2)",S008,1.5127,0.758
EMG+NIRS,lt2,"GBM(n=200,d=2)",S009,4.871,0.539
EMG+NIRS,lt2,"GBM(n=200,d=2)",S010,3.1589,0.76
EMG+NIRS,lt2,"GBM(n=200,d=2)",S011,2.9127,0.418
EMG+NIRS,lt2,"GBM(n=200,d=2)",S012,3.3978,0.109
EMG+NIRS,lt2,"GBM(n=200,d=2)",S013,4.7234,0.366
EMG+NIRS,lt2,"GBM(n=200,d=2)",S014,3.6971,0.299
EMG+NIRS,lt2,"GBM(n=200,d=2)",S016,2.2354,0.641
EMG+NIRS,lt2,"GBM(n=200,d=2)",S017,4.734,0.049
EMG+NIRS,lt2,"GBM(n=200,d=2)",S018,0.703,0.788
EMG+NIRS,lt2,"GBM(n=200,d=2)",S019,6.5392,0.167
EMG+NIRS,lt2,"GBM(n=200,d=3)",S001,3.4386,0.526
EMG+NIRS,lt2,"GBM(n=200,d=3)",S002,1.3683,0.776
EMG+NIRS,lt2,"GBM(n=200,d=3)",S003,5.3768,0.344
EMG+NIRS,lt2,"GBM(n=200,d=3)",S004,1.3058,0.769
EMG+NIRS,lt2,"GBM(n=200,d=3)",S005,8.2964,-1.554
EMG+NIRS,lt2,"GBM(n=200,d=3)",S006,4.2962,-0.958
EMG+NIRS,lt2,"GBM(n=200,d=3)",S007,3.4727,-0.976
EMG+NIRS,lt2,"GBM(n=200,d=3)",S008,1.3579,0.788
EMG+NIRS,lt2,"GBM(n=200,d=3)",S009,5.0125,0.548
EMG+NIRS,lt2,"GBM(n=200,d=3)",S010,3.139,0.793
EMG+NIRS,lt2,"GBM(n=200,d=3)",S011,2.7404,0.498
EMG+NIRS,lt2,"GBM(n=200,d=3)",S012,4.9191,-0.703
EMG+NIRS,lt2,"GBM(n=200,d=3)",S013,5.0132,0.306
EMG+NIRS,lt2,"GBM(n=200,d=3)",S014,3.688,0.299
EMG+NIRS,lt2,"GBM(n=200,d=3)",S016,1.9953,0.707
EMG+NIRS,lt2,"GBM(n=200,d=3)",S017,6.0223,-0.538
EMG+NIRS,lt2,"GBM(n=200,d=3)",S018,0.6435,0.847
EMG+NIRS,lt2,"GBM(n=200,d=3)",S019,6.3715,0.189
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S001,4.1192,0.161
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S002,2.3261,0.516
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S003,5.9919,0.101
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S004,2.0073,0.608
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S005,6.6775,-0.798
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S006,2.6974,0.096
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S007,4.1456,-1.998
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S008,2.2805,0.482
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S009,7.3046,-0.055
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S010,6.8299,-0.114
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S011,3.7814,-0.112
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S012,2.4041,0.415
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S013,4.699,0.262
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S014,3.8512,0.292
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S016,2.7129,0.48
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S017,3.4194,0.421
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S018,1.2377,0.344
EMG+NIRS,lt2,"SVR(C=1,ε=0.1)",S019,6.0911,0.146
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S001,4.1199,0.161
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S002,2.3273,0.516
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S003,5.9908,0.101
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S004,2.0082,0.607
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S005,6.6708,-0.795
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S006,2.6997,0.095
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S007,4.149,-2.003
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S008,2.28,0.482
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S009,7.3029,-0.055
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S010,6.8308,-0.114
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S011,3.7802,-0.111
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S012,2.4047,0.414
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S013,4.7022,0.261
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S014,3.8467,0.294
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S016,2.7125,0.48
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S017,3.4202,0.421
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S018,1.2383,0.343
EMG+NIRS,lt2,"SVR(C=1,ε=1.0)",S019,6.0864,0.148
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S001,3.6436,0.479
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S002,1.7459,0.687
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S003,6.0399,0.215
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S004,1.3559,0.835
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S005,9.2236,-1.916
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S006,3.3172,-0.087
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S007,1.6075,0.514
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S008,1.1007,0.833
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S009,6.1366,0.276
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S010,5.9161,0.194
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S011,3.7279,0.139
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S012,1.3962,0.797
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S013,4.1405,0.48
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S014,2.4384,0.725
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S016,2.2377,0.682
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S017,2.4468,0.702
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S018,1.3474,0.376
EMG+NIRS,lt2,"SVR(C=10,ε=0.1)",S019,6.0285,0.239
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S001,3.6484,0.478
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S002,1.7479,0.686
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S003,6.0396,0.215
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S004,1.354,0.836
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S005,9.2266,-1.917
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S006,3.3151,-0.087
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S007,1.6058,0.515
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S008,1.1003,0.833
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S009,6.1393,0.275
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S010,5.9138,0.195
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S011,3.7265,0.14
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S012,1.3919,0.797
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S013,4.1473,0.479
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S014,2.4359,0.726
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S016,2.239,0.681
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S017,2.4458,0.703
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S018,1.346,0.377
EMG+NIRS,lt2,"SVR(C=10,ε=1.0)",S019,6.032,0.239
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S001,4.1823,0.381
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S002,1.3438,0.821
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S003,4.2973,0.554
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S004,1.61,0.784
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S005,7.7827,-1.146
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S006,3.1455,-0.402
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S007,1.5487,0.43
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S008,1.7899,0.649
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S009,5.2987,0.488
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S010,4.5086,0.486
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S011,2.6923,0.54
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S012,2.284,0.543
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S013,3.4968,0.619
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S014,2.7704,0.645
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S016,1.6819,0.805
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S017,3.0225,0.5
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S018,1.6502,-0.008
EMG+NIRS,lt2,"SVR(C=100,ε=0.1)",S019,5.4676,0.375
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S001,4.1861,0.38
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S002,1.3436,0.821
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S003,4.2964,0.554
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S004,1.611,0.783
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S005,7.7761,-1.143
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S006,3.1423,-0.402
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S007,1.5557,0.427
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S008,1.7953,0.647
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S009,5.3012,0.488
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S010,4.5112,0.486
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S011,2.6903,0.541
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S012,2.2846,0.543
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S013,3.4976,0.619
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S014,2.7727,0.644
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S016,1.6935,0.803
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S017,3.0213,0.5
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S018,1.6512,-0.008
EMG+NIRS,lt2,"SVR(C=100,ε=1.0)",S019,5.4796,0.372
EMG+NIRS+HRV,lt2,Ridge(α=1),S001,4.5948,0.26
EMG+NIRS+HRV,lt2,Ridge(α=1),S002,2.894,0.313
EMG+NIRS+HRV,lt2,Ridge(α=1),S003,8.7699,-0.613
EMG+NIRS+HRV,lt2,Ridge(α=1),S004,3.9068,-3.886
EMG+NIRS+HRV,lt2,Ridge(α=1),S005,1.5509,0.895
EMG+NIRS+HRV,lt2,Ridge(α=1),S006,0.9859,0.867
EMG+NIRS+HRV,lt2,Ridge(α=1),S007,1.0048,0.764
EMG+NIRS+HRV,lt2,Ridge(α=1),S008,1.9686,0.593
EMG+NIRS+HRV,lt2,Ridge(α=1),S009,2.8496,0.845
EMG+NIRS+HRV,lt2,Ridge(α=1),S010,2.6815,0.817
EMG+NIRS+HRV,lt2,Ridge(α=1),S011,2.1499,0.703
EMG+NIRS+HRV,lt2,Ridge(α=1),S012,4.8699,-1.157
EMG+NIRS+HRV,lt2,Ridge(α=1),S013,3.1489,0.657
EMG+NIRS+HRV,lt2,Ridge(α=1),S014,1.6202,0.886
EMG+NIRS+HRV,lt2,Ridge(α=1),S016,2.1276,0.658
EMG+NIRS+HRV,lt2,Ridge(α=1),S017,5.0136,0.037
EMG+NIRS+HRV,lt2,Ridge(α=1),S018,5.2658,-6.441
EMG+NIRS+HRV,lt2,Ridge(α=1),S019,1.1733,0.962
EMG+NIRS+HRV,lt2,Ridge(α=10),S001,4.5301,0.286
EMG+NIRS+HRV,lt2,Ridge(α=10),S002,2.4994,0.479
EMG+NIRS+HRV,lt2,Ridge(α=10),S003,9.0802,-1.14
EMG+NIRS+HRV,lt2,Ridge(α=10),S004,3.2711,-2.654
EMG+NIRS+HRV,lt2,Ridge(α=10),S005,1.6008,0.89
EMG+NIRS+HRV,lt2,Ridge(α=10),S006,0.8903,0.903
EMG+NIRS+HRV,lt2,Ridge(α=10),S007,1.1472,0.67
EMG+NIRS+HRV,lt2,Ridge(α=10),S008,2.0621,0.558
EMG+NIRS+HRV,lt2,Ridge(α=10),S009,2.5008,0.885
EMG+NIRS+HRV,lt2,Ridge(α=10),S010,2.8027,0.815
EMG+NIRS+HRV,lt2,Ridge(α=10),S011,2.1281,0.712
EMG+NIRS+HRV,lt2,Ridge(α=10),S012,3.6002,-0.025
EMG+NIRS+HRV,lt2,Ridge(α=10),S013,3.0047,0.672
EMG+NIRS+HRV,lt2,Ridge(α=10),S014,1.5233,0.893
EMG+NIRS+HRV,lt2,Ridge(α=10),S016,1.3272,0.848
EMG+NIRS+HRV,lt2,Ridge(α=10),S017,4.8799,0.072
EMG+NIRS+HRV,lt2,Ridge(α=10),S018,5.3388,-6.654
EMG+NIRS+HRV,lt2,Ridge(α=10),S019,1.0302,0.969
EMG+NIRS+HRV,lt2,Ridge(α=100),S001,3.8083,0.494
EMG+NIRS+HRV,lt2,Ridge(α=100),S002,1.0262,0.887
EMG+NIRS+HRV,lt2,Ridge(α=100),S003,7.9525,-0.513
EMG+NIRS+HRV,lt2,Ridge(α=100),S004,2.4023,0.126
EMG+NIRS+HRV,lt2,Ridge(α=100),S005,1.9608,0.845
EMG+NIRS+HRV,lt2,Ridge(α=100),S006,0.7975,0.923
EMG+NIRS+HRV,lt2,Ridge(α=100),S007,0.9637,0.725
EMG+NIRS+HRV,lt2,Ridge(α=100),S008,1.8594,0.636
EMG+NIRS+HRV,lt2,Ridge(α=100),S009,1.7269,0.942
EMG+NIRS+HRV,lt2,Ridge(α=100),S010,2.5707,0.845
EMG+NIRS+HRV,lt2,Ridge(α=100),S011,1.7788,0.793
EMG+NIRS+HRV,lt2,Ridge(α=100),S012,2.4321,0.467
EMG+NIRS+HRV,lt2,Ridge(α=100),S013,2.305,0.81
EMG+NIRS+HRV,lt2,Ridge(α=100),S014,1.4492,0.902
EMG+NIRS+HRV,lt2,Ridge(α=100),S016,2.8823,0.502
EMG+NIRS+HRV,lt2,Ridge(α=100),S017,3.3849,0.498
EMG+NIRS+HRV,lt2,Ridge(α=100),S018,5.4171,-6.922
EMG+NIRS+HRV,lt2,Ridge(α=100),S019,1.1792,0.967
EMG+NIRS+HRV,lt2,Ridge(α=1000),S001,3.1215,0.652
EMG+NIRS+HRV,lt2,Ridge(α=1000),S002,0.8725,0.91
EMG+NIRS+HRV,lt2,Ridge(α=1000),S003,6.3471,0.233
EMG+NIRS+HRV,lt2,Ridge(α=1000),S004,1.9636,0.511
EMG+NIRS+HRV,lt2,Ridge(α=1000),S005,3.6283,0.434
EMG+NIRS+HRV,lt2,Ridge(α=1000),S006,1.6917,0.673
EMG+NIRS+HRV,lt2,Ridge(α=1000),S007,1.1872,0.742
EMG+NIRS+HRV,lt2,Ridge(α=1000),S008,1.1624,0.848
EMG+NIRS+HRV,lt2,Ridge(α=1000),S009,1.8523,0.928
EMG+NIRS+HRV,lt2,Ridge(α=1000),S010,2.7945,0.807
EMG+NIRS+HRV,lt2,Ridge(α=1000),S011,2.1976,0.731
EMG+NIRS+HRV,lt2,Ridge(α=1000),S012,2.7156,0.384
EMG+NIRS+HRV,lt2,Ridge(α=1000),S013,1.7421,0.874
EMG+NIRS+HRV,lt2,Ridge(α=1000),S014,1.7722,0.861
EMG+NIRS+HRV,lt2,Ridge(α=1000),S016,3.3226,0.337
EMG+NIRS+HRV,lt2,Ridge(α=1000),S017,1.9625,0.793
EMG+NIRS+HRV,lt2,Ridge(α=1000),S018,5.8001,-8.195
EMG+NIRS+HRV,lt2,Ridge(α=1000),S019,1.5963,0.935
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S001,4.3827,0.329
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S002,1.9398,0.643
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S003,8.9013,-0.77
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S004,5.5939,-8.404
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S005,1.9272,0.853
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S006,1.629,0.641
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S007,0.7912,0.844
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S008,1.4351,0.794
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S009,2.6663,0.858
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S010,2.4329,0.814
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S011,2.0528,0.736
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S012,9.3468,-6.794
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S013,3.1012,0.682
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S014,2.1599,0.803
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S016,2.4173,0.497
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S017,4.648,0.166
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S018,5.2886,-6.505
EMG+NIRS+HRV,lt2,Huber(ε=1.1),S019,1.1958,0.961
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S001,4.3147,0.352
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S002,2.0507,0.613
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S003,9.0692,-0.667
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S004,5.1041,-6.144
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S005,1.8787,0.859
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S006,1.5975,0.656
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S007,0.771,0.859
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S008,1.4387,0.79
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S009,2.6364,0.864
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S010,2.2928,0.833
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S011,1.9617,0.75
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S012,7.3167,-3.774
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S013,3.0406,0.699
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S014,1.9043,0.85
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S016,2.4673,0.501
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S017,4.9234,0.07
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S018,5.253,-6.406
EMG+NIRS+HRV,lt2,Huber(ε=1.35),S019,1.3001,0.955
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S001,4.3489,0.342
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S002,2.2045,0.567
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S003,8.9889,-0.587
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S004,4.8472,-5.315
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S005,1.8627,0.859
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S006,1.5783,0.664
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S007,0.8073,0.847
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S008,1.4876,0.773
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S009,2.7,0.857
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S010,2.2815,0.837
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S011,1.9985,0.738
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S012,6.4523,-2.715
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S013,3.0318,0.704
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S014,1.839,0.861
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S016,2.5522,0.488
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S017,5.1212,-0.003
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S018,5.2734,-6.463
EMG+NIRS+HRV,lt2,Huber(ε=1.5),S019,1.3456,0.952
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S001,4.4415,0.31
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S002,2.6004,0.424
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S003,8.6677,-0.449
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S004,4.3271,-3.869
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S005,1.7974,0.862
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S006,1.3888,0.735
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S007,0.8718,0.817
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S008,1.6483,0.711
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S009,2.9757,0.825
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S010,2.3514,0.841
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S011,2.1551,0.702
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S012,5.7958,-1.956
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S013,2.9524,0.72
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S014,1.684,0.882
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S016,3.0671,0.353
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S017,5.3117,-0.079
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S018,5.3777,-6.753
EMG+NIRS+HRV,lt2,Huber(ε=2.0),S019,1.2928,0.956
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S001,4.2788,0.363
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S002,1.8569,0.689
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S003,8.8067,-1.073
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S004,2.8703,-1.159
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S005,1.7817,0.878
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S006,0.7885,0.925
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S007,1.1267,0.656
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S008,2.0255,0.576
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S009,2.1886,0.913
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S010,2.7082,0.83
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S011,1.9576,0.751
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S012,2.949,0.342
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S013,2.7155,0.74
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S014,1.4596,0.9
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S016,2.0727,0.728
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S017,4.4458,0.205
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S018,5.357,-6.714
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.2)",S019,1.0661,0.97
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S001,4.4029,0.326
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S002,2.1793,0.591
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S003,8.966,-1.153
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S004,3.0559,-1.837
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S005,1.7012,0.883
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S006,0.8343,0.916
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S007,1.1479,0.656
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S008,2.0523,0.564
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S009,2.3461,0.9
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S010,2.7558,0.823
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S011,2.0441,0.732
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S012,3.2308,0.223
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S013,2.8616,0.707
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S014,1.4895,0.897
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S016,1.7209,0.794
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S017,4.692,0.129
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S018,5.3502,-6.69
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.5)",S019,1.0256,0.97
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S001,4.6169,0.255
