variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG+NIRS+HRV,lt2,S005,4.3218,0.251
with_abs,EMG+NIRS+HRV,lt2,S006,3.299,-0.418
with_abs,EMG+NIRS+HRV,lt2,S008,6.4494,-3.273
with_abs,EMG+NIRS+HRV,lt2,S009,5.9625,0.178
with_abs,EMG+NIRS+HRV,lt2,S010,6.1243,0.028
with_abs,EMG+NIRS+HRV,lt2,S011,3.8708,-0.195
with_abs,EMG+NIRS+HRV,lt2,S012,3.1823,0.066
with_abs,EMG+NIRS+HRV,lt2,S013,5.0404,0.121
with_abs,EMG+NIRS+HRV,lt2,S014,4.1108,0.128
with_abs,EMG+NIRS+HRV,lt2,S016,5.6875,-1.371
with_abs,EMG+NIRS+HRV,lt2,S017,4.2309,0.134
with_abs,EMG+NIRS+HRV,lt2,S019,6.5557,-0.032
noabs,EMG,lt1,S001,6.9707,-1.409
noabs,EMG,lt1,S002,3.2897,-0.043
noabs,EMG,lt1,S003,8.343,-0.55
noabs,EMG,lt1,S004,4.1279,-0.489
noabs,EMG,lt1,S005,6.5223,-0.654
noabs,EMG,lt1,S006,4.1127,-1.2
noabs,EMG,lt1,S007,4.5306,0.063
noabs,EMG,lt1,S008,3.3527,-0.229
noabs,EMG,lt1,S009,8.0305,-0.25
noabs,EMG,lt1,S010,7.7023,-0.409
noabs,EMG,lt1,S011,3.862,-0.046
noabs,EMG,lt1,S012,3.4836,-0.074
noabs,EMG,lt1,S013,7.3141,-1.028
noabs,EMG,lt1,S014,5.255,-0.324
noabs,EMG,lt1,S016,4.2646,-0.241
noabs,EMG,lt1,S017,4.4797,0.05
noabs,EMG,lt1,S018,5.495,-0.511
noabs,EMG,lt1,S019,8.9162,-0.644
noabs,NIRS,lt1,S001,6.6703,-1.129
noabs,NIRS,lt1,S002,3.3725,-0.109
noabs,NIRS,lt1,S003,7.8038,-0.429
noabs,NIRS,lt1,S004,3.6801,-0.078
noabs,NIRS,lt1,S005,6.5515,-0.589
noabs,NIRS,lt1,S006,3.5015,-0.576
noabs,NIRS,lt1,S007,4.9953,-0.165
noabs,NIRS,lt1,S008,3.2254,-0.094
noabs,NIRS,lt1,S009,8.6908,-0.485
noabs,NIRS,lt1,S010,7.0438,-0.179
noabs,NIRS,lt1,S011,3.8762,-0.044
noabs,NIRS,lt1,S012,3.4061,-0.009
noabs,NIRS,lt1,S013,6.0477,-0.367
noabs,NIRS,lt1,S014,4.7381,-0.007
noabs,NIRS,lt1,S016,4.2352,-0.226
noabs,NIRS,lt1,S017,6.4251,-1.179
noabs,NIRS,lt1,S018,4.7323,-0.131
noabs,NIRS,lt1,S019,7.6273,-0.355
noabs,EMG+NIRS,lt1,S001,6.3163,-0.911
noabs,EMG+NIRS,lt1,S002,3.7682,-0.469
noabs,EMG+NIRS,lt1,S003,8.2507,-0.573
noabs,EMG+NIRS,lt1,S004,4.3342,-0.608
noabs,EMG+NIRS,lt1,S005,5.9477,-0.249
noabs,EMG+NIRS,lt1,S006,4.0546,-1.141
noabs,EMG+NIRS,lt1,S007,5.8003,-0.551
noabs,EMG+NIRS,lt1,S008,3.5136,-0.378
noabs,EMG+NIRS,lt1,S009,7.8803,-0.207
noabs,EMG+NIRS,lt1,S010,7.0364,-0.13
noabs,EMG+NIRS,lt1,S011,4.1598,-0.26
noabs,EMG+NIRS,lt1,S012,3.4978,-0.085
noabs,EMG+NIRS,lt1,S013,7.3341,-1.099
noabs,EMG+NIRS,lt1,S014,5.411,-0.415
noabs,EMG+NIRS,lt1,S016,4.693,-0.545
noabs,EMG+NIRS,lt1,S017,4.8586,-0.144
noabs,EMG+NIRS,lt1,S018,5.5478,-0.541
noabs,EMG+NIRS,lt1,S019,9.1447,-0.681
noabs,EMG+NIRS+HRV,lt1,S001,6.2644,-0.883
noabs,EMG+NIRS+HRV,lt1,S002,3.8145,-0.515
noabs,EMG+NIRS+HRV,lt1,S003,8.8006,-0.722
noabs,EMG+NIRS+HRV,lt1,S004,4.0997,-0.382
noabs,EMG+NIRS+HRV,lt1,S005,6.0328,-0.295
noabs,EMG+NIRS+HRV,lt1,S006,3.7958,-0.877
noabs,EMG+NIRS+HRV,lt1,S007,5.4808,-0.51
noabs,EMG+NIRS+HRV,lt1,S008,3.163,-0.074
noabs,EMG+NIRS+HRV,lt1,S009,7.6058,-0.245
noabs,EMG+NIRS+HRV,lt1,S010,6.895,-0.06
noabs,EMG+NIRS+HRV,lt1,S011,4.2031,-0.289
noabs,EMG+NIRS+HRV,lt1,S012,3.5409,-0.123
noabs,EMG+NIRS+HRV,lt1,S013,7.3641,-1.055
noabs,EMG+NIRS+HRV,lt1,S014,6.0059,-0.727
noabs,EMG+NIRS+HRV,lt1,S016,4.8067,-0.651
noabs,EMG+NIRS+HRV,lt1,S017,5.8049,-0.656
noabs,EMG+NIRS+HRV,lt1,S018,5.469,-0.555
noabs,EMG+NIRS+HRV,lt1,S019,8.5442,-0.523
noabs,EMG,lt2,S001,6.2202,-0.62
noabs,EMG,lt2,S002,3.2111,-0.003
noabs,EMG,lt2,S003,6.504,-0.11
noabs,EMG,lt2,S004,4.0934,-0.412
noabs,EMG,lt2,S005,4.4583,0.224
noabs,EMG,lt2,S006,3.0082,-0.116
noabs,EMG,lt2,S008,3.1528,-0.084
noabs,EMG,lt2,S009,9.6764,-0.914
noabs,EMG,lt2,S010,6.8224,-0.168
noabs,EMG,lt2,S011,3.8541,-0.065
noabs,EMG,lt2,S012,3.409,-0.097
noabs,EMG,lt2,S013,5.3707,-0.003
noabs,EMG,lt2,S014,4.334,0.055
noabs,EMG,lt2,S016,5.1564,-0.988
noabs,EMG,lt2,S017,4.8421,-0.377
noabs,EMG,lt2,S019,8.7942,-0.733
noabs,NIRS,lt2,S001,5.3915,-0.165
noabs,NIRS,lt2,S002,3.6239,-0.38
noabs,NIRS,lt2,S003,6.8281,-0.442
noabs,NIRS,lt2,S004,5.258,-1.376
noabs,NIRS,lt2,S005,5.6771,-0.401
noabs,NIRS,lt2,S006,2.9005,-0.005
noabs,NIRS,lt2,S008,3.3522,-0.261
noabs,NIRS,lt2,S009,8.1624,-0.473
noabs,NIRS,lt2,S010,6.7983,-0.265
noabs,NIRS,lt2,S011,3.7721,-0.001
noabs,NIRS,lt2,S012,3.9613,-0.545
noabs,NIRS,lt2,S013,7.2626,-0.809
noabs,NIRS,lt2,S014,4.5323,-0.033
noabs,NIRS,lt2,S016,5.0172,-0.749
noabs,NIRS,lt2,S017,4.7793,-0.149
noabs,NIRS,lt2,S019,6.9629,-0.188
noabs,EMG+NIRS,lt2,S001,6.163,-0.603
noabs,EMG+NIRS,lt2,S002,5.7732,-2.392
noabs,EMG+NIRS,lt2,S003,6.3441,-0.074
noabs,EMG+NIRS,lt2,S004,5.1261,-1.189
noabs,EMG+NIRS,lt2,S005,4.4914,0.201
noabs,EMG+NIRS,lt2,S006,3.1331,-0.246
noabs,EMG+NIRS,lt2,S008,4.6278,-1.504
noabs,EMG+NIRS,lt2,S009,9.8345,-0.826
noabs,EMG+NIRS,lt2,S010,6.1816,-0.055
noabs,EMG+NIRS,lt2,S011,4.7116,-0.748
noabs,EMG+NIRS,lt2,S012,4.2404,-0.807
noabs,EMG+NIRS,lt2,S013,5.3583,-0.021
noabs,EMG+NIRS,lt2,S014,5.6708,-0.475
noabs,EMG+NIRS,lt2,S016,5.789,-1.375
noabs,EMG+NIRS,lt2,S017,4.235,0.099
noabs,EMG+NIRS,lt2,S019,7.4287,-0.28
noabs,EMG+NIRS+HRV,lt2,S001,5.3548,-0.156
noabs,EMG+NIRS+HRV,lt2,S002,5.8533,-2.47
noabs,EMG+NIRS+HRV,lt2,S003,6.3467,-0.07
noabs,EMG+NIRS+HRV,lt2,S004,4.8174,-1.009
noabs,EMG+NIRS+HRV,lt2,S005,4.3143,0.251
noabs,EMG+NIRS+HRV,lt2,S006,3.1812,-0.296
noabs,EMG+NIRS+HRV,lt2,S008,6.8302,-3.678
noabs,EMG+NIRS+HRV,lt2,S009,7.2403,-0.041
noabs,EMG+NIRS+HRV,lt2,S010,6.313,-0.032
noabs,EMG+NIRS+HRV,lt2,S011,3.6936,-0.111
noabs,EMG+NIRS+HRV,lt2,S012,4.3523,-0.902
noabs,EMG+NIRS+HRV,lt2,S013,4.5864,0.228
noabs,EMG+NIRS+HRV,lt2,S014,4.2321,0.066
noabs,EMG+NIRS+HRV,lt2,S016,5.6725,-1.314
noabs,EMG+NIRS+HRV,lt2,S017,4.5574,-0.03
noabs,EMG+NIRS+HRV,lt2,S019,7.0393,-0.167
