variant,feature_set,target,subject_id,mae_min,r2
with_abs,NIRS,lt1,S013,2.4375,0.782
with_abs,NIRS,lt1,S014,2.5316,0.613
with_abs,NIRS,lt1,S016,3.2661,0.245
with_abs,NIRS,lt1,S017,4.8641,-0.266
with_abs,NIRS,lt1,S018,5.1966,-0.471
with_abs,NIRS,lt1,S019,3.848,0.695
noabs,NIRS,lt1,S001,4.993,0.14
noabs,NIRS,lt1,S002,1.3639,0.837
noabs,NIRS,lt1,S003,14.3295,-3.068
noabs,NIRS,lt1,S004,3.872,-0.445
noabs,NIRS,lt1,S005,3.2201,0.615
noabs,NIRS,lt1,S006,5.7939,-2.482
noabs,NIRS,lt1,S007,2.5354,0.724
noabs,NIRS,lt1,S008,2.7158,0.167
noabs,NIRS,lt1,S009,9.4764,-0.703
noabs,NIRS,lt1,S010,4.5902,0.603
noabs,NIRS,lt1,S011,2.135,0.616
noabs,NIRS,lt1,S012,2.9482,-0.323
noabs,NIRS,lt1,S013,5.4595,0.061
noabs,NIRS,lt1,S014,1.3362,0.891
noabs,NIRS,lt1,S016,3.109,0.126
noabs,NIRS,lt1,S017,3.8896,0.206
noabs,NIRS,lt1,S018,2.5742,0.629
noabs,NIRS,lt1,S019,4.1896,0.654
with_abs,EMG+NIRS,lt1,S001,2.3659,0.789
with_abs,EMG+NIRS,lt1,S002,4.2066,-0.53
with_abs,EMG+NIRS,lt1,S003,7.5663,-0.093
with_abs,EMG+NIRS,lt1,S004,1.9128,0.721
with_abs,EMG+NIRS,lt1,S005,2.8472,0.692
with_abs,EMG+NIRS,lt1,S006,1.6579,0.662
with_abs,EMG+NIRS,lt1,S007,1.5783,0.867
with_abs,EMG+NIRS,lt1,S008,1.0618,0.876
with_abs,EMG+NIRS,lt1,S009,8.0825,-0.043
with_abs,EMG+NIRS,lt1,S010,3.7736,0.663
with_abs,EMG+NIRS,lt1,S011,1.2716,0.865
with_abs,EMG+NIRS,lt1,S012,3.2109,0.214
with_abs,EMG+NIRS,lt1,S013,2.6806,0.74
with_abs,EMG+NIRS,lt1,S014,1.4787,0.899
with_abs,EMG+NIRS,lt1,S016,1.8414,0.806
with_abs,EMG+NIRS,lt1,S017,7.0648,-0.841
with_abs,EMG+NIRS,lt1,S018,1.5714,0.868
with_abs,EMG+NIRS,lt1,S019,5.619,0.33
noabs,EMG+NIRS,lt1,S001,2.6437,0.744
noabs,EMG+NIRS,lt1,S002,3.0793,0.145
noabs,EMG+NIRS,lt1,S003,7.0655,0.051
noabs,EMG+NIRS,lt1,S004,2.3743,0.556
noabs,EMG+NIRS,lt1,S005,3.1174,0.627
noabs,EMG+NIRS,lt1,S006,1.4424,0.713
noabs,EMG+NIRS,lt1,S007,1.8298,0.847
noabs,EMG+NIRS,lt1,S008,1.9761,0.615
noabs,EMG+NIRS,lt1,S009,10.4211,-0.657
noabs,EMG+NIRS,lt1,S010,3.7763,0.653
noabs,EMG+NIRS,lt1,S011,1.1653,0.884
noabs,EMG+NIRS,lt1,S012,3.5856,0.009
noabs,EMG+NIRS,lt1,S013,1.9517,0.843
noabs,EMG+NIRS,lt1,S014,2.0824,0.809
noabs,EMG+NIRS,lt1,S016,1.5479,0.86
noabs,EMG+NIRS,lt1,S017,3.2946,0.506
noabs,EMG+NIRS,lt1,S018,1.6869,0.84
noabs,EMG+NIRS,lt1,S019,5.4795,0.359
with_abs,EMG+NIRS+HRV,lt1,S001,2.4735,0.779
with_abs,EMG+NIRS+HRV,lt1,S002,2.4436,0.476
with_abs,EMG+NIRS+HRV,lt1,S003,8.5091,-0.376
with_abs,EMG+NIRS+HRV,lt1,S004,2.4305,0.601
with_abs,EMG+NIRS+HRV,lt1,S005,2.8998,0.68
with_abs,EMG+NIRS+HRV,lt1,S006,1.0942,0.858
with_abs,EMG+NIRS+HRV,lt1,S007,2.5275,0.708
with_abs,EMG+NIRS+HRV,lt1,S008,0.7248,0.942
with_abs,EMG+NIRS+HRV,lt1,S009,8.4018,0.006
with_abs,EMG+NIRS+HRV,lt1,S010,4.0502,0.635
with_abs,EMG+NIRS+HRV,lt1,S011,0.6105,0.971
with_abs,EMG+NIRS+HRV,lt1,S012,3.5393,0.104
with_abs,EMG+NIRS+HRV,lt1,S013,3.8134,0.53
with_abs,EMG+NIRS+HRV,lt1,S014,2.0323,0.838
with_abs,EMG+NIRS+HRV,lt1,S016,2.2381,0.731
with_abs,EMG+NIRS+HRV,lt1,S017,5.1581,0.013
with_abs,EMG+NIRS+HRV,lt1,S018,1.0209,0.915
with_abs,EMG+NIRS+HRV,lt1,S019,3.9775,0.68
noabs,EMG+NIRS+HRV,lt1,S001,1.9832,0.841
noabs,EMG+NIRS+HRV,lt1,S002,2.1991,0.57
noabs,EMG+NIRS+HRV,lt1,S003,8.2783,-0.322
noabs,EMG+NIRS+HRV,lt1,S004,2.4626,0.59
noabs,EMG+NIRS+HRV,lt1,S005,2.7558,0.711
noabs,EMG+NIRS+HRV,lt1,S006,1.0178,0.876
noabs,EMG+NIRS+HRV,lt1,S007,2.1324,0.789
noabs,EMG+NIRS+HRV,lt1,S008,0.8471,0.922
noabs,EMG+NIRS+HRV,lt1,S009,7.9387,0.074
noabs,EMG+NIRS+HRV,lt1,S010,3.9239,0.654
noabs,EMG+NIRS+HRV,lt1,S011,0.8757,0.943
noabs,EMG+NIRS+HRV,lt1,S012,4.8928,-0.742
noabs,EMG+NIRS+HRV,lt1,S013,3.0939,0.653
noabs,EMG+NIRS+HRV,lt1,S014,2.249,0.808
noabs,EMG+NIRS+HRV,lt1,S016,1.9106,0.805
noabs,EMG+NIRS+HRV,lt1,S017,3.0157,0.614
noabs,EMG+NIRS+HRV,lt1,S018,1.2596,0.886
noabs,EMG+NIRS+HRV,lt1,S019,3.2996,0.774
