ver,tgt,fset,subj,n_windows,ytrue_start,ytrue_end,ypred_mean,ypred_std,ypred_min,ypred_max,mae,has_nan,has_inf,extreme_val
v0304,lt1,EMG_NIRS,16,202,440.51236,-564.4876,-88.99999237060547,225.17474365234375,-560.6400756835938,389.7428894042969,81.24539947509766,False,False,False
v0304,lt1,EMG_NIRS,17,304,695.67535,-819.32465,-244.54803466796875,199.25680541992188,-542.5126953125,241.6501922607422,278.875244140625,False,False,False
v0304,lt1,EMG_NIRS_HRV,0,227,173.41574,-956.5843,-170.1582794189453,243.38665771484375,-602.9677734375,225.96267700195312,221.42596435546875,False,False,False
v0304,lt1,EMG_NIRS_HRV,1,141,265.29907,-434.70093,-9.052218437194824,155.93368530273438,-276.1931457519531,391.6018371582031,112.55534362792969,False,False,False
v0304,lt1,EMG_NIRS_HRV,2,304,790.6045,-724.3955,-392.4442443847656,315.34478759765625,-783.4171752929688,357.4365539550781,425.5487365722656,False,False,False
v0304,lt1,EMG_NIRS_HRV,3,157,309.35553,-470.64447,-78.49131774902344,261.4703674316406,-559.23291015625,580.515625,72.64603424072266,False,False,False
v0304,lt1,EMG_NIRS_HRV,4,249,179.0086,-1060.9913,-170.99697875976562,310.0538024902344,-773.9082641601562,411.9051818847656,269.9944152832031,False,False,False
v0304,lt1,EMG_NIRS_HRV,5,126,307.11374,-317.88626,17.63868522644043,145.0666046142578,-194.17251586914062,315.431640625,93.59335327148438,False,False,False
v0304,lt1,EMG_NIRS_HRV,6,212,230.19516,-824.8048,-96.17791748046875,275.4406433105469,-747.1723022460938,423.3277282714844,201.998046875,False,False,False
v0304,lt1,EMG_NIRS_HRV,7,135,241.98906,-428.01093,-49.44625473022461,192.78164672851562,-439.7669982910156,296.1468811035156,81.30696105957031,False,False,False
v0304,lt1,EMG_NIRS_HRV,8,341,350.24228,-1349.7577,-27.933216094970703,361.822265625,-599.7991333007812,670.4291381835938,471.8565673828125,False,False,False
v0304,lt1,EMG_NIRS_HRV,9,305,798.96344,-721.03656,-179.27481079101562,289.8942565917969,-672.4299926757812,434.66876220703125,230.86073303222656,False,False,False
v0304,lt1,EMG_NIRS_HRV,10,168,303.6978,-531.3022,-51.02164840698242,216.94248962402344,-333.9831237792969,518.1307983398438,74.44025421142578,False,False,False
v0304,lt1,EMG_NIRS_HRV,11,148,190.27539,-544.7246,-200.62814331054688,311.683837890625,-585.2473754882812,403.1623840332031,117.42034149169922,False,False,False
v0304,lt1,EMG_NIRS_HRV,12,250,349.29776,-895.7022,-246.01268005371094,381.802001953125,-857.9419555664062,475.84820556640625,76.57746887207031,False,False,False
v0304,lt1,EMG_NIRS_HRV,13,212,373.84982,-681.1502,-211.75099182128906,281.7114562988281,-677.7355346679688,419.71240234375,92.97807312011719,False,False,False
v0304,lt1,EMG_NIRS_HRV,14,173,315.7363,-544.26373,-177.49603271484375,242.9550018310547,-507.8921813964844,361.9473571777344,75.98512268066406,False,False,False
v0304,lt1,EMG_NIRS_HRV,15,206,265.97757,-759.02246,-9.218977928161621,200.8220977783203,-448.00262451171875,361.1312561035156,243.41549682617188,False,False,False
v0304,lt1,EMG_NIRS_HRV,16,202,440.51236,-564.4876,-66.49359130859375,225.2108612060547,-484.01055908203125,411.9579772949219,68.2352523803711,False,False,False
v0304,lt1,EMG_NIRS_HRV,17,304,695.67535,-819.32465,-197.7246856689453,222.51661682128906,-525.8978881835938,273.9021301269531,237.3795166015625,False,False,False
v0304,lt2,EMG,0,193,520.6171,-534.3829,236.9834442138672,282.5815734863281,-218.0355682373047,833.748291015625,236.23680114746094,False,False,False
v0304,lt2,EMG,1,139,590.78217,-99.217865,345.39044189453125,169.1165008544922,-24.627782821655273,786.8851318359375,137.73919677734375,False,False,False
v0304,lt2,EMG,2,256,1151.876,-353.12402,58.95771026611328,237.8932342529297,-208.2701416015625,593.9786987304688,290.46282958984375,False,False,False
v0304,lt2,EMG,3,154,552.75867,-212.24132,250.92575073242188,211.54331970214844,-55.94490432739258,933.9374389648438,117.71549987792969,False,False,False
v0304,lt2,EMG,4,225,490.30423,-634.69574,366.5533447265625,261.49560546875,-288.94110107421875,844.9279174804688,436.3379821777344,False,False,False
v0304,lt2,EMG,5,124,428.7734,-186.22658,408.5826416015625,216.9391326904297,99.13338470458984,888.7645263671875,287.3092346191406,False,False,False
v0304,lt2,EMG,6,133,592.89026,-67.10974,241.66961669921875,264.3168029785156,-275.10992431640625,906.646728515625,144.7254180908203,False,False,False
v0304,lt2,EMG,7,339,1331.7891,-358.21088,522.52587890625,190.20921325683594,70.69001770019531,1056.860595703125,382.1611022949219,False,False,False
v0304,lt2,EMG,8,303,1162.3141,-347.6859,343.0098876953125,229.97825622558594,-115.96283721923828,958.9785766601562,231.8013153076172,False,False,False
v0304,lt2,EMG,9,166,517.1783,-307.82172,337.2568664550781,208.7057342529297,21.73499298095703,841.11279296875,232.57859802246094,False,False,False
v0304,lt2,EMG,10,146,446.65594,-278.34406,238.55870056152344,235.2917022705078,-97.56359100341797,719.3685913085938,154.40274047851562,False,False,False
v0304,lt2,EMG,11,248,892.4459,-342.55408,99.92440032958984,303.2157287597656,-374.449462890625,590.7259521484375,175.02151489257812,False,False,False
v0304,lt2,EMG,12,210,615.5898,-429.41022,236.6220245361328,227.52789306640625,-107.39320373535156,775.2890625,149.55892944335938,False,False,False
v0304,lt2,EMG,13,171,565.31714,-284.68286,174.26007080078125,249.1090545654297,-142.6279754638672,665.1001586914062,66.76172637939453,False,False,False
v0304,lt2,EMG,14,204,770.85535,-244.14467,316.77655029296875,211.71153259277344,-103.15489959716797,758.42919921875,181.21755981445312,False,False,False
v0304,lt2,EMG,15,66,519.2885,194.28853,468.0220031738281,133.9138641357422,270.6100769042969,751.9650268554688,115.64350128173828,False,False,False
v0304,lt2,EMG,16,302,1100.761,-404.23907,115.91573333740234,254.9094696044922,-176.4811248779297,726.4508056640625,287.39764404296875,False,False,False
v0304,lt2,EMG_NIRS,0,193,520.6171,-534.3829,338.6216125488281,261.84686279296875,-94.43214416503906,746.5639038085938,337.87493896484375,False,False,False
v0304,lt2,EMG_NIRS,1,139,590.78217,-99.217865,296.90826416015625,188.0289306640625,-84.47132110595703,746.2532958984375,83.1700210571289,False,False,False
v0304,lt2,EMG_NIRS,2,256,1151.876,-353.12402,90.03485870361328,280.0021057128906,-183.9075927734375,770.16015625,252.255615234375,False,False,False
v0304,lt2,EMG_NIRS,3,154,552.75867,-212.24132,256.5212707519531,248.16932678222656,-123.05921936035156,885.3696899414062,108.84599304199219,False,False,False
v0304,lt2,EMG_NIRS,4,225,490.30423,-634.69574,441.58258056640625,287.2489013671875,-257.53143310546875,952.6845092773438,511.3671875,False,False,False
v0304,lt2,EMG_NIRS,5,124,428.7734,-186.22658,417.9142150878906,300.4837646484375,-23.373836517333984,873.9212646484375,296.6407775878906,False,False,False
v0304,lt2,EMG_NIRS,6,133,592.89026,-67.10974,252.20782470703125,289.1104736328125,-291.5052490234375,660.9700317382812,113.79747772216797,False,False,False
v0304,lt2,EMG_NIRS,7,339,1331.7891,-358.21088,373.0365905761719,194.03939819335938,33.678035736083984,870.4058837890625,324.5104064941406,False,False,False
v0304,lt2,EMG_NIRS,8,303,1162.3141,-347.6859,374.3944396972656,296.3771667480469,-153.32994079589844,849.7499389648438,190.41357421875,False,False,False
v0304,lt2,EMG_NIRS,9,166,517.1783,-307.82172,382.257080078125,275.7952575683594,49.75292205810547,849.2000122070312,277.57879638671875,False,False,False
v0304,lt2,EMG_NIRS,10,146,446.65594,-278.34406,199.19276428222656,240.8391876220703,-125.29647064208984,591.5991821289062,117.48863220214844,False,False,False
v0304,lt2,EMG_NIRS,11,248,892.4459,-342.55408,164.03213500976562,347.6744384765625,-335.44329833984375,771.4760131835938,112.90911865234375,False,False,False
v0304,lt2,EMG_NIRS,12,210,615.5898,-429.41022,277.51812744140625,230.5379180908203,-100.02684020996094,852.944580078125,189.4348602294922,False,False,False
v0304,lt2,EMG_NIRS,13,171,565.31714,-284.68286,204.49484252929688,255.354248046875,-126.70185852050781,789.7564697265625,83.23365783691406,False,False,False
v0304,lt2,EMG_NIRS,14,204,770.85535,-244.14467,388.8975524902344,171.4277801513672,1.8933515548706055,831.1996459960938,192.1609649658203,False,False,False
v0304,lt2,EMG_NIRS,15,66,519.2885,194.28853,439.58258056640625,174.3594512939453,166.3816375732422,782.4435424804688,90.84013366699219,False,False,False
v0304,lt2,EMG_NIRS,16,302,1100.761,-404.23907,109.69432830810547,240.08041381835938,-193.14613342285156,654.84326171875,293.0532531738281,False,False,False
v0304,lt2,EMG_NIRS_HRV,0,193,520.6171,-534.3829,255.9185791015625,268.3243103027344,-248.24583435058594,583.7251586914062,255.4724884033203,False,False,False
v0304,lt2,EMG_NIRS_HRV,1,139,590.78217,-99.217865,248.0463409423828,203.48805236816406,-104.04578399658203,754.1810302734375,57.88372802734375,False,False,False
v0304,lt2,EMG_NIRS_HRV,2,256,1151.876,-353.12402,115.00920867919922,286.1666564941406,-172.22091674804688,736.7369995117188,242.3179473876953,False,False,False
v0304,lt2,EMG_NIRS_HRV,3,154,552.75867,-212.24132,244.73110961914062,255.25692749023438,-126.52461242675781,758.7849731445312,76.69186401367188,False,False,False
v0304,lt2,EMG_NIRS_HRV,4,225,490.30423,-634.69574,362.2854919433594,259.8438720703125,-222.6285400390625,874.6038818359375,432.07012939453125,False,False,False
v0304,lt2,EMG_NIRS_HRV,5,124,428.7734,-186.22658,357.55584716796875,273.72705078125,-65.00988006591797,815.046630859375,237.60597229003906,False,False,False
v0304,lt2,EMG_NIRS_HRV,6,133,592.89026,-67.10974,241.1411590576172,291.1957092285156,-223.95404052734375,831.6484375,90.35041809082031,False,False,False
v0304,lt2,EMG_NIRS_HRV,7,339,1331.7891,-358.21088,343.96490478515625,296.26513671875,-140.41661071777344,936.3158569335938,230.25338745117188,False,False,False
v0304,lt2,EMG_NIRS_HRV,8,303,1162.3141,-347.6859,247.94358825683594,272.29833984375,-197.6042938232422,779.5576782226562,210.54702758789062,False,False,False
v0304,lt2,EMG_NIRS_HRV,9,166,517.1783,-307.82172,368.1292724609375,273.74542236328125,-23.322837829589844,889.90771484375,263.45098876953125,False,False,False
v0304,lt2,EMG_NIRS_HRV,10,146,446.65594,-278.34406,159.4777374267578,280.37188720703125,-226.5736083984375,556.2296752929688,110.3442611694336,False,False,False
v0304,lt2,EMG_NIRS_HRV,11,248,892.4459,-342.55408,161.38394165039062,349.0635986328125,-338.67205810546875,816.2874755859375,118.41592407226562,False,False,False
v0304,lt2,EMG_NIRS_HRV,12,210,615.5898,-429.41022,247.16188049316406,225.3347625732422,-237.7580108642578,726.9784545898438,157.4934539794922,False,False,False
v0304,lt2,EMG_NIRS_HRV,13,171,565.31714,-284.68286,146.2005157470703,250.57937622070312,-179.6837615966797,609.0941162109375,47.87875747680664,False,False,False
v0304,lt2,EMG_NIRS_HRV,14,204,770.85535,-244.14467,332.45526123046875,216.1082763671875,-90.96025848388672,692.902587890625,132.80035400390625,False,False,False
v0304,lt2,EMG_NIRS_HRV,15,66,519.2885,194.28853,582.3983154296875,251.0528564453125,196.6234893798828,907.4336547851562,229.70965576171875,False,False,False
v0304,lt2,EMG_NIRS_HRV,16,302,1100.761,-404.23907,166.6659393310547,305.8284912109375,-236.03492736816406,790.9490356445312,226.1194610595703,False,False,False
v0305,lt1,EMG,0,237,223.41574,-956.5843,-174.33560180664062,291.2326354980469,-545.1404418945312,397.5434875488281,192.24868774414062,False,False,False
v0305,lt1,EMG,1,151,315.29907,-434.70093,178.01539611816406,213.84683227539062,-407.3969421386719,757.2171630859375,243.1995086669922,False,False,False
v0305,lt1,EMG,2,314,840.6045,-724.3955,-158.0038299560547,277.0592346191406,-636.645751953125,455.7211608886719,272.0354919433594,False,False,False
v0305,lt1,EMG,3,167,359.35553,-470.64447,89.91382598876953,282.0848083496094,-506.8180847167969,530.7741088867188,169.6183624267578,False,False,False
v0305,lt1,EMG,4,259,229.0086,-1060.9913,-53.2152214050293,299.2070007324219,-626.1453247070312,339.4776306152344,364.7926940917969,False,False,False
v0305,lt1,EMG,5,136,357.11374,-317.88626,32.49612045288086,183.0948028564453,-242.92405700683594,446.66839599609375,60.41068649291992,False,False,False
v0305,lt1,EMG,6,222,280.19516,-824.8048,-77.37574768066406,184.5271453857422,-487.5498962402344,315.15179443359375,207.1584014892578,False,False,False
v0305,lt1,EMG,7,145,291.98907,-428.01093,120.24903106689453,200.19288635253906,-226.26116943359375,530.69189453125,188.2599639892578,False,False,False
v0305,lt1,EMG,8,351,400.24228,-1349.7577,132.29586791992188,229.52603149414062,-293.8541259765625,531.2034301757812,611.1405639648438,False,False,False
v0305,lt1,EMG,9,315,848.96344,-721.03656,-154.9688720703125,340.4407653808594,-622.4560546875,412.2662353515625,239.2137908935547,False,False,False
v0305,lt1,EMG,10,178,353.6978,-531.3022,36.891578674316406,234.28953552246094,-285.3958740234375,538.9976806640625,132.2620849609375,False,False,False
v0305,lt1,EMG,11,158,240.27539,-544.7246,-80.07083129882812,206.0081024169922,-284.67694091796875,430.0967102050781,94.15233612060547,False,False,False
v0305,lt1,EMG,12,260,399.29776,-895.7022,-277.095947265625,372.76171875,-718.0365600585938,727.6163940429688,175.0484619140625,False,False,False
v0305,lt1,EMG,13,222,423.84982,-681.1502,-322.1435546875,375.50799560546875,-886.8636474609375,441.310302734375,221.97879028320312,False,False,False
v0305,lt1,EMG,14,183,365.7363,-544.26373,-162.0822296142578,262.8457336425781,-541.242431640625,362.329345703125,98.92294311523438,False,False,False
v0305,lt1,EMG,15,216,315.97757,-759.02246,24.697460174560547,158.29786682128906,-321.38885498046875,458.1510925292969,262.2083435058594,False,False,False
v0305,lt1,EMG,16,212,490.51236,-564.4876,-47.34084701538086,288.52081298828125,-558.4002685546875,594.5521240234375,60.505001068115234,False,False,False
v0305,lt1,EMG,17,314,745.67535,-819.32465,-219.57398986816406,264.059326171875,-472.4827575683594,410.4131774902344,281.06884765625,False,False,False
v0305,lt1,EMG_NIRS,0,237,223.41574,-956.5843,-212.62913513183594,302.4552307128906,-604.8753662109375,275.1702880859375,153.95513916015625,False,False,False
v0305,lt1,EMG_NIRS,1,151,315.29907,-434.70093,81.53102111816406,171.6260528564453,-474.9391174316406,416.0726013183594,163.5325469970703,False,False,False
v0305,lt1,EMG_NIRS,2,314,840.6045,-724.3955,-337.4176330566406,338.94775390625,-656.6444702148438,491.2273254394531,416.5664367675781,False,False,False
v0305,lt1,EMG_NIRS,3,167,359.35553,-470.64447,-1.5457639694213867,262.3096008300781,-502.0361328125,350.24664306640625,103.82332611083984,False,False,False
v0305,lt1,EMG_NIRS,4,259,229.0086,-1060.9913,-206.91705322265625,344.2442626953125,-746.186279296875,201.3268585205078,219.1757049560547,False,False,False
v0305,lt1,EMG_NIRS,5,136,357.11374,-317.88626,33.513816833496094,278.3310852050781,-333.269287109375,543.0307006835938,86.98370361328125,False,False,False
v0305,lt1,EMG_NIRS,6,222,280.19516,-824.8048,-207.03384399414062,362.2195129394531,-620.0936279296875,683.8084106445312,131.64170837402344,False,False,False
v0305,lt1,EMG_NIRS,7,145,291.98907,-428.01093,119.41311645507812,158.99179077148438,-202.9941864013672,500.02508544921875,197.1824493408203,False,False,False
v0305,lt1,EMG_NIRS,8,351,400.24228,-1349.7577,-38.751068115234375,328.2862854003906,-446.4308166503906,759.9805908203125,436.14752197265625,False,False,False
v0305,lt1,EMG_NIRS,9,315,848.96344,-721.03656,-102.66246032714844,310.71978759765625,-492.8497314453125,763.9329223632812,306.4201354980469,False,False,False
v0305,lt1,EMG_NIRS,10,178,353.6978,-531.3022,-19.505836486816406,206.35813903808594,-340.6218566894531,344.949951171875,82.06573486328125,False,False,False
v0305,lt1,EMG_NIRS,11,158,240.27539,-544.7246,-65.77361297607422,358.6698913574219,-474.1982421875,435.5667419433594,169.58108520507812,False,False,False
v0305,lt1,EMG_NIRS,12,260,399.29776,-895.7022,-198.43765258789062,401.4664001464844,-683.9776611328125,768.3672485351562,150.90394592285156,False,False,False
v0305,lt1,EMG_NIRS,13,222,423.84982,-681.1502,-172.96827697753906,290.8150939941406,-592.1348876953125,351.7435607910156,101.0201644897461,False,False,False
v0305,lt1,EMG_NIRS,14,183,365.7363,-544.26373,-149.87045288085938,237.27975463867188,-569.7586059570312,284.31341552734375,86.4455795288086,False,False,False
v0305,lt1,EMG_NIRS,15,216,315.97757,-759.02246,98.56702423095703,246.4691925048828,-282.3324890136719,848.9150390625,320.0894470214844,False,False,False
v0305,lt1,EMG_NIRS,16,212,490.51236,-564.4876,-107.44486236572266,273.3692321777344,-573.7860107421875,334.24810791015625,82.52881622314453,False,False,False
v0305,lt1,EMG_NIRS,17,314,745.67535,-819.32465,-269.1325988769531,245.4824981689453,-464.42254638671875,471.0017395019531,324.05499267578125,False,False,False
v0305,lt1,EMG_NIRS_HRV,0,237,223.41574,-956.5843,-175.81544494628906,302.2741394042969,-564.1987915039062,330.8167724609375,190.76885986328125,False,False,False
v0305,lt1,EMG_NIRS_HRV,1,151,315.29907,-434.70093,16.923070907592773,183.65615844726562,-538.1419067382812,242.29879760742188,104.50666046142578,False,False,False
v0305,lt1,EMG_NIRS_HRV,2,314,840.6045,-724.3955,-405.58038330078125,289.7027893066406,-691.7245483398438,268.00482177734375,484.36199951171875,False,False,False
v0305,lt1,EMG_NIRS_HRV,3,167,359.35553,-470.64447,-14.886578559875488,268.0480651855469,-455.19586181640625,478.8436279296875,70.79973602294922,False,False,False
v0305,lt1,EMG_NIRS_HRV,4,259,229.0086,-1060.9913,-208.21632385253906,318.26068115234375,-726.0639038085938,201.70851135253906,212.2874755859375,False,False,False
v0305,lt1,EMG_NIRS_HRV,5,136,357.11374,-317.88626,-35.62263870239258,216.90988159179688,-336.01678466796875,451.29498291015625,67.23328399658203,False,False,False
v0305,lt1,EMG_NIRS_HRV,6,222,280.19516,-824.8048,-140.52549743652344,297.1572265625,-557.9993896484375,602.687744140625,150.15414428710938,False,False,False
v0305,lt1,EMG_NIRS_HRV,7,145,291.98907,-428.01093,-15.309920310974121,222.51980590820312,-393.95611572265625,379.25738525390625,61.638187408447266,False,False,False
v0305,lt1,EMG_NIRS_HRV,8,351,400.24228,-1349.7577,-46.986778259277344,397.0999755859375,-597.9036254882812,714.175048828125,427.77093505859375,False,False,False
v0305,lt1,EMG_NIRS_HRV,9,315,848.96344,-721.03656,-237.84913635253906,377.24285888671875,-639.9492797851562,737.0262451171875,307.97393798828125,False,False,False
v0305,lt1,EMG_NIRS_HRV,10,178,353.6978,-531.3022,-19.998348236083984,241.93479919433594,-370.9605712890625,541.761474609375,69.0300521850586,False,False,False
v0305,lt1,EMG_NIRS_HRV,11,158,240.27539,-544.7246,10.672752380371094,413.5691833496094,-428.7624816894531,686.2097778320312,227.06683349609375,False,False,False
v0305,lt1,EMG_NIRS_HRV,12,260,399.29776,-895.7022,-130.8853302001953,525.2137451171875,-770.3704223632812,772.1719970703125,214.5906219482422,False,False,False
v0305,lt1,EMG_NIRS_HRV,13,222,423.84982,-681.1502,-255.95037841796875,269.6404724121094,-617.3998413085938,264.0476379394531,160.86663818359375,False,False,False
v0305,lt1,EMG_NIRS_HRV,14,183,365.7363,-544.26373,-173.3165740966797,241.8905792236328,-550.7503051757812,218.37158203125,89.2825927734375,False,False,False
v0305,lt1,EMG_NIRS_HRV,15,216,315.97757,-759.02246,33.21562957763672,258.2267150878906,-380.2778015136719,743.0950317382812,254.7380828857422,False,False,False
v0305,lt1,EMG_NIRS_HRV,16,212,490.51236,-564.4876,-82.3435287475586,264.9828796386719,-548.833984375,286.70074462890625,65.35020446777344,False,False,False
v0305,lt1,EMG_NIRS_HRV,17,314,745.67535,-819.32465,-121.38261413574219,294.9876708984375,-427.3676452636719,519.0891723632812,208.14341735839844,False,False,False
v0305,lt2,EMG,0,203,570.6171,-534.3829,321.9896545410156,329.3260498046875,-77.69792175292969,1024.3546142578125,294.2846374511719,False,False,False
v0305,lt2,EMG,1,149,640.78217,-99.217865,507.4989013671875,266.9005126953125,-47.96643829345703,1003.3152465820312,241.5064697265625,False,False,False
v0305,lt2,EMG,2,266,1201.876,-353.12402,302.8772277832031,242.86412048339844,-105.70140838623047,923.9009399414062,186.7980499267578,False,False,False
v0305,lt2,EMG,3,164,602.75867,-212.24132,166.47523498535156,232.26239013671875,-242.08351135253906,778.3615112304688,103.82638549804688,False,False,False
v0305,lt2,EMG,4,235,540.30426,-634.69574,379.81549072265625,258.2326354980469,-143.50982666015625,1091.6253662109375,427.0040588378906,False,False,False
v0305,lt2,EMG,5,134,478.7734,-186.22658,370.3927307128906,250.9324951171875,79.54546356201172,1072.7012939453125,224.28558349609375,False,False,False
v0305,lt2,EMG,6,12,678.3076,213.3076,582.3012084960938,56.7557487487793,516.4287719726562,719.5906982421875,144.86199951171875,False,False,False
v0305,lt2,EMG,7,143,642.89026,-67.10974,374.8481140136719,238.5542755126953,-40.52947998046875,958.6726684570312,114.3176498413086,False,False,False
v0305,lt2,EMG,8,349,1381.7891,-358.21088,516.7914428710938,262.09600830078125,-14.135729789733887,1128.632568359375,254.66891479492188,False,False,False
v0305,lt2,EMG,9,313,1212.3141,-347.6859,384.4831237792969,237.3654327392578,-75.43329620361328,905.39453125,263.9755859375,False,False,False
v0305,lt2,EMG,10,176,567.1783,-307.82172,336.886474609375,296.2621765136719,-11.320366859436035,1241.7227783203125,207.21995544433594,False,False,True
v0305,lt2,EMG,11,156,496.65594,-278.34406,234.0695037841797,253.91000366210938,-57.051876068115234,1112.7088623046875,130.305908203125,False,False,False
v0305,lt2,EMG,12,258,942.4459,-342.55408,148.71890258789062,315.259033203125,-298.6729736328125,830.3331909179688,162.91058349609375,False,False,False
v0305,lt2,EMG,13,220,665.5898,-429.41022,217.49949645996094,229.79278564453125,-72.11048889160156,991.019775390625,138.83291625976562,False,False,False
v0305,lt2,EMG,14,181,615.31714,-284.68286,177.45672607421875,284.59661865234375,-173.13987731933594,908.1389770507812,72.76107025146484,False,False,False
v0305,lt2,EMG,15,214,820.85535,-244.14467,402.2843933105469,226.79217529296875,40.056636810302734,949.2594604492188,179.49620056152344,False,False,False
v0305,lt2,EMG,16,76,569.2885,194.28853,455.1678161621094,141.1072540283203,177.9312286376953,808.4823608398438,112.0714340209961,False,False,False
v0305,lt2,EMG,17,312,1150.761,-404.23907,194.46995544433594,346.55194091796875,-174.82444763183594,968.7236938476562,229.122802734375,False,False,False
v0305,lt2,EMG_NIRS,0,203,570.6171,-534.3829,293.5588684082031,247.8434295654297,-18.944469451904297,824.9532470703125,265.8481140136719,False,False,False
v0305,lt2,EMG_NIRS,1,149,640.78217,-99.217865,350.56103515625,143.5830078125,-30.7337703704834,680.6957397460938,131.90017700195312,False,False,False
v0305,lt2,EMG_NIRS,2,266,1201.876,-353.12402,211.48971557617188,466.1701354980469,-198.60964965820312,1318.0849609375,212.4416961669922,False,False,True
v0305,lt2,EMG_NIRS,3,164,602.75867,-212.24132,227.88951110839844,251.5543670654297,-149.68052673339844,679.1947631835938,83.18053436279297,False,False,False
v0305,lt2,EMG_NIRS,4,235,540.30426,-634.69574,379.1872863769531,259.0597839355469,-160.5140380859375,892.3385009765625,424.66937255859375,False,False,False
v0305,lt2,EMG_NIRS,5,134,478.7734,-186.22658,383.9025573730469,329.19580078125,-20.749324798583984,935.3202514648438,237.97210693359375,False,False,False
v0305,lt2,EMG_NIRS,6,12,678.3076,213.3076,580.6670532226562,140.45968627929688,416.0834045410156,769.58544921875,104.1888198852539,False,False,False
v0305,lt2,EMG_NIRS,7,143,642.89026,-67.10974,313.005615234375,168.23133850097656,-19.690675735473633,657.6605834960938,73.80582427978516,False,False,False
v0305,lt2,EMG_NIRS,8,349,1381.7891,-358.21088,525.9940795898438,258.58599853515625,107.85386657714844,1100.0772705078125,228.60467529296875,False,False,False
v0305,lt2,EMG_NIRS,9,313,1212.3141,-347.6859,540.680419921875,317.1216735839844,0.9448444843292236,1202.765869140625,216.081787109375,False,False,True
v0305,lt2,EMG_NIRS,10,176,567.1783,-307.82172,281.2453308105469,234.783203125,-90.11385345458984,821.041259765625,157.20892333984375,False,False,False
v0305,lt2,EMG_NIRS,11,156,496.65594,-278.34406,173.7865447998047,319.243408203125,-210.37152099609375,607.7587280273438,148.75747680664062,False,False,False
v0305,lt2,EMG_NIRS,12,258,942.4459,-342.55408,144.33676147460938,431.5370178222656,-349.6212158203125,1150.2431640625,205.31503295898438,False,False,False
v0305,lt2,EMG_NIRS,13,220,665.5898,-429.41022,266.0193786621094,168.53237915039062,-103.92481994628906,582.396240234375,201.0426788330078,False,False,False
v0305,lt2,EMG_NIRS,14,181,615.31714,-284.68286,141.47080993652344,194.53689575195312,-142.5081024169922,509.4456787109375,80.475341796875,False,False,False
v0305,lt2,EMG_NIRS,15,214,820.85535,-244.14467,424.3409423828125,248.34912109375,17.7344913482666,1224.753173828125,176.44937133789062,False,False,True
v0305,lt2,EMG_NIRS,16,76,569.2885,194.28853,506.4070739746094,107.1921615600586,303.8601379394531,698.5936889648438,124.61856079101562,False,False,False
v0305,lt2,EMG_NIRS,17,312,1150.761,-404.23907,106.93103790283203,294.7794494628906,-242.60487365722656,1059.3389892578125,296.25384521484375,False,False,False
v0305,lt2,EMG_NIRS_HRV,0,203,570.6171,-534.3829,259.384521484375,271.2667541503906,-115.77891540527344,687.4500122070312,231.67381286621094,False,False,False
v0305,lt2,EMG_NIRS_HRV,1,149,640.78217,-99.217865,283.64794921875,181.44752502441406,-162.86529541015625,640.7073364257812,78.13768768310547,False,False,False
v0305,lt2,EMG_NIRS_HRV,2,266,1201.876,-353.12402,177.08837890625,383.581298828125,-259.1291198730469,1126.4349365234375,207.51280212402344,False,False,False
v0305,lt2,EMG_NIRS_HRV,3,164,602.75867,-212.24132,198.43650817871094,254.708251953125,-202.8633270263672,680.1756591796875,63.08675765991211,False,False,False
v0305,lt2,EMG_NIRS_HRV,4,235,540.30426,-634.69574,238.28564453125,186.96432495117188,-180.63671875,476.0912780761719,297.5614318847656,False,False,False
v0305,lt2,EMG_NIRS_HRV,5,134,478.7734,-186.22658,303.5101013183594,320.60546875,-103.03316497802734,861.6514282226562,167.80154418945312,False,False,False
v0305,lt2,EMG_NIRS_HRV,6,12,678.3076,213.3076,755.7446899414062,238.78988647460938,460.4344177246094,1031.8642578125,226.0452880859375,False,False,False
v0305,lt2,EMG_NIRS_HRV,7,143,642.89026,-67.10974,214.43630981445312,240.01690673828125,-139.19570922851562,685.6211547851562,79.25249481201172,False,False,False
v0305,lt2,EMG_NIRS_HRV,8,349,1381.7891,-358.21088,304.6153869628906,298.01873779296875,-190.94911193847656,884.0997314453125,251.12879943847656,False,False,False
v0305,lt2,EMG_NIRS_HRV,9,313,1212.3141,-347.6859,267.3125,351.81402587890625,-198.2163848876953,1146.8094482421875,192.83441162109375,False,False,False
v0305,lt2,EMG_NIRS_HRV,10,176,567.1783,-307.82172,253.11033630371094,261.943359375,-151.0965576171875,876.81787109375,125.04341125488281,False,False,False
v0305,lt2,EMG_NIRS_HRV,11,156,496.65594,-278.34406,233.64260864257812,343.66546630859375,-158.19891357421875,742.7042846679688,166.18336486816406,False,False,False
v0305,lt2,EMG_NIRS_HRV,12,258,942.4459,-342.55408,232.92645263671875,461.639892578125,-331.14361572265625,1145.298828125,164.75350952148438,False,False,False
v0305,lt2,EMG_NIRS_HRV,13,220,665.5898,-429.41022,218.49465942382812,177.11434936523438,-81.64295959472656,593.4567260742188,154.7949676513672,False,False,False
v0305,lt2,EMG_NIRS_HRV,14,181,615.31714,-284.68286,139.76409912109375,211.0899658203125,-158.3847198486328,538.009033203125,65.14664459228516,False,False,False
