variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG+NIRS+HRV,lt1,S009,11.0685,-1.0
with_abs,EMG+NIRS+HRV,lt1,S010,6.056,0.277
with_abs,EMG+NIRS+HRV,lt1,S011,0.6875,0.956
with_abs,EMG+NIRS+HRV,lt1,S012,1.6805,0.747
with_abs,EMG+NIRS+HRV,lt1,S013,5.3879,0.05
with_abs,EMG+NIRS+HRV,lt1,S014,2.4886,0.708
with_abs,EMG+NIRS+HRV,lt1,S016,3.4231,0.342
with_abs,EMG+NIRS+HRV,lt1,S017,3.2084,0.554
with_abs,EMG+NIRS+HRV,lt1,S018,1.7375,0.825
with_abs,EMG+NIRS+HRV,lt1,S019,3.2062,0.763
with_abs,EMG+NIRS+HRV,lt2,S001,4.0509,0.328
with_abs,EMG+NIRS+HRV,lt2,S002,1.5511,0.764
with_abs,EMG+NIRS+HRV,lt2,S003,7.5308,-0.232
with_abs,EMG+NIRS+HRV,lt2,S004,2.6711,0.452
with_abs,EMG+NIRS+HRV,lt2,S005,5.0208,0.192
with_abs,EMG+NIRS+HRV,lt2,S006,2.0647,0.433
with_abs,EMG+NIRS+HRV,lt2,S007,1.7705,0.469
with_abs,EMG+NIRS+HRV,lt2,S008,1.253,0.818
with_abs,EMG+NIRS+HRV,lt2,S009,4.1999,0.668
with_abs,EMG+NIRS+HRV,lt2,S010,4.2975,0.589
with_abs,EMG+NIRS+HRV,lt2,S011,3.1869,0.399
with_abs,EMG+NIRS+HRV,lt2,S012,2.2077,0.593
with_abs,EMG+NIRS+HRV,lt2,S013,5.9768,-0.309
with_abs,EMG+NIRS+HRV,lt2,S014,2.7661,0.653
with_abs,EMG+NIRS+HRV,lt2,S016,4.0253,0.058
with_abs,EMG+NIRS+HRV,lt2,S017,2.6272,0.623
with_abs,EMG+NIRS+HRV,lt2,S018,1.0772,0.596
with_abs,EMG+NIRS+HRV,lt2,S019,2.5338,0.821
