comparison_kind,group_key,metric,condition_a,condition_b,n_subjects,mean_a,mean_b,delta_mean,median_a,median_b,delta_median,wilcoxon_stat,wilcoxon_pvalue,ttest_stat,ttest_pvalue,cohens_d,cliffs_delta,bootstrap_ci_low,bootstrap_ci_high,pvalue_adj,correction_method,reject_at_alpha
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.9,max_iter=5000,random_state=42)|feature_set=EMG+NIRS|with_abs=False",mae,lt1,lt2,18,229.8216208581589,237.3900778745114,-7.568457016352511,185.38950131888004,221.0641207918578,-35.67461947297775,81.0,0.8650436401367188,-0.3189420826890073,0.753655891919954,-0.07517536982505255,-0.030864197530864196,-54.0879155179462,34.76496240194771,0.993689257227732,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.9,max_iter=5000,random_state=42)|feature_set=EMG+NIRS|with_abs=True",mae,lt1,lt2,18,242.09752244627094,253.0047159925349,-10.907193546263954,184.5485761712814,233.78051866788016,-49.23194249659875,75.0,0.6705245971679688,-0.4274006259674943,0.6744520902457032,-0.10073929363499681,-0.018518518518518517,-62.458074677769886,36.84304489843596,0.9510229346286728,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.9,max_iter=5000,random_state=42)|feature_set=EMG+NIRS+HRV|with_abs=False",mae,lt1,lt2,18,186.065521546879,168.54571618636152,17.519805360517495,144.962554514035,157.17702681389818,-12.21447229986319,75.0,0.6705245971679688,0.6290487906308428,0.5376790402700973,0.14826822185075525,-0.08024691358024691,-34.85613617523526,71.45947872852797,0.9510229346286728,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.9,max_iter=5000,random_state=42)|feature_set=EMG+NIRS+HRV|with_abs=True",mae,lt1,lt2,18,206.82805715329934,147.31247296415702,59.51558418914232,179.9798524758313,124.65603541385255,55.32381706197876,46.0,0.0897674560546875,1.793118244015213,0.0907640166645502,0.42264202327082384,0.24691358024691357,-0.552899809054634,123.5155837191301,0.3945335105613426,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.9,max_iter=5000,random_state=42)|feature_set=HRV|with_abs=False",mae,lt1,lt2,18,228.50895870451035,182.80687866438524,45.70208004012511,192.68553443010256,157.80025251543287,34.88528191466969,36.0,0.030364990234375,1.3692432093556486,0.18874245899415504,0.3227337194763369,0.30246913580246915,-15.107844785377344,115.15967395405153,0.2078833946814904,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.9,max_iter=5000,random_state=42)|feature_set=HRV|with_abs=True",mae,lt1,lt2,18,227.93860739662944,132.55255091646458,95.38605648016485,187.7161892986399,115.23458022238277,72.48160907625713,19.0,0.0023345947265625,2.5796827607563433,0.019480913057911758,0.6080370578136147,0.5987654320987654,31.848865936736996,174.67095355550273,0.04888916015625,fdr_bh,True
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.9,max_iter=5000,random_state=42)|feature_set=NIRS|with_abs=False",mae,lt1,lt2,18,251.0750527615387,228.4099876822815,22.665065079257204,216.58602693780358,212.81394290009328,3.7720840377103,83.0,0.932281494140625,0.993546541118486,0.33437600592889166,0.23418116554977345,0.05555555555555555,-18.56366806127861,69.63523620512292,0.993689257227732,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=ElasticNet(alpha=1.0,l1_ratio=0.9,max_iter=5000,random_state=42)|feature_set=NIRS|with_abs=True",mae,lt1,lt2,18,252.8607844138652,247.0777509624712,5.783033451393976,229.73219651641313,225.75201119101916,3.980185325393961,81.0,0.8650436401367188,0.2903003524835608,0.7750978827408603,0.06842444927399029,0.006172839506172839,-35.02821611795294,44.908176069310265,0.993689257227732,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=GradientBoostingRegressor(max_depth=2,n_estimators=100,random_state=42)|feature_set=EMG|with_abs=False",mae,lt1,lt2,18,200.995541837289,230.9303653888434,-29.934823551554388,145.40783973595205,251.83610265601516,-106.4282629200631,56.0,0.2121429443359375,-1.1579132925770428,0.2629090939556215,-0.2729227804024233,-0.3148148148148148,-79.47008461902573,20.41128005473737,0.656740004016507,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=GradientBoostingRegressor(max_depth=2,n_estimators=100,random_state=42)|feature_set=EMG|with_abs=True",mae,lt1,lt2,18,200.995541837289,230.9303653888434,-29.934823551554388,145.40783973595205,251.83610265601516,-106.4282629200631,56.0,0.2121429443359375,-1.1579132925770428,0.2629090939556215,-0.2729227804024233,-0.3148148148148148,-79.47008461902573,20.41128005473737,0.656740004016507,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=GradientBoostingRegressor(max_depth=2,n_estimators=100,random_state=42)|feature_set=EMG+NIRS|with_abs=False",mae,lt1,lt2,18,206.45931458940018,205.88939964217664,0.5699149472235376,185.02122121941414,168.40942441971882,16.611796799695327,85.0,1.0,0.01961230459458726,0.984581000388885,0.004622664524509578,-0.06790123456790123,-58.37989324616762,55.34569242855305,1.0,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=GradientBoostingRegressor(max_depth=2,n_estimators=100,random_state=42)|feature_set=EMG+NIRS|with_abs=True",mae,lt1,lt2,18,223.46379888753438,215.521123104153,7.9426757833813895,160.56597817582877,194.41377609671605,-33.847797920887274,78.0,0.7660293579101562,0.23904319873140495,0.8139301195577576,0.05634302227316666,-0.04938271604938271,-55.261981046866104,70.96970810619982,0.993689257227732,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=GradientBoostingRegressor(max_depth=2,n_estimators=100,random_state=42)|feature_set=EMG+NIRS+HRV|with_abs=False",mae,lt1,lt2,18,191.77380032931345,168.82037046571315,22.95342986360029,121.1486008038459,144.45270336386415,-23.30410256001825,73.0,0.6094589233398438,0.9161836138919981,0.37238498699135075,0.21594654873167646,0.006172839506172839,-24.30468901107761,71.79465659966911,0.9232654328041888,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=GradientBoostingRegressor(max_depth=2,n_estimators=100,random_state=42)|feature_set=EMG+NIRS+HRV|with_abs=True",mae,lt1,lt2,18,215.10062532126173,133.87244998449967,81.22817533676206,146.3224379970967,118.85071646580793,27.471721531288765,52.0,0.15404510498046875,1.9704291111434995,0.06529908379208837,0.46443459544564997,0.16049382716049382,11.212789460058723,165.6299211685247,0.5834048656707115,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=GradientBoostingRegressor(max_depth=2,n_estimators=100,random_state=42)|feature_set=HRV|with_abs=False",mae,lt1,lt2,18,223.46755673819047,176.4924672908412,46.97508944734926,200.82702564603414,129.16873991942487,71.65828572660928,34.0,0.02367401123046875,1.6440629243914888,0.11852740527127001,0.38750934751153593,0.30246913580246915,-11.760722183243638,96.968081530292,0.19912147521972656,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=GradientBoostingRegressor(max_depth=2,n_estimators=100,random_state=42)|feature_set=HRV|with_abs=True",mae,lt1,lt2,18,226.58645178455657,156.94495988702405,69.64149189753252,199.7090778661272,140.51798515156634,59.19109271456085,29.0,0.01203155517578125,2.4296226148388436,0.026487807203837935,0.5726675422255793,0.46296296296296297,16.42982734257501,125.53914682946122,0.15863828305844907,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=GradientBoostingRegressor(max_depth=2,n_estimators=100,random_state=42)|feature_set=NIRS|with_abs=False",mae,lt1,lt2,18,224.24507098459753,219.35485633920587,4.890214645391666,174.47186293327707,180.84007575500553,-6.368212821728463,83.0,0.932281494140625,0.14084085084128142,0.889651077509654,0.03319650689931772,-0.08641975308641975,-54.500952106142805,76.09436361323313,0.993689257227732,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=GradientBoostingRegressor(max_depth=2,n_estimators=100,random_state=42)|feature_set=NIRS|with_abs=True",mae,lt1,lt2,18,237.5900647072059,262.6344141118789,-25.044349404673028,208.24088630359387,220.9181636336753,-12.677277330081438,74.0,0.6396942138671875,-0.8229545266851496,0.4219283822002861,-0.1939722421424116,-0.09876543209876543,-84.04392013243232,33.18850693751624,0.9359668965242347,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)|feature_set=EMG|with_abs=False",mae,lt1,lt2,18,208.63513827676215,234.64468556076125,-26.009547283999098,151.48070884090743,236.95096376916015,-85.47025492825273,62.0,0.32472991943359375,-0.9499499566589215,0.355448409922484,-0.22390535204713008,-0.2777777777777778,-77.60085706207653,29.09079550433925,0.8084185406878278,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)|feature_set=EMG|with_abs=True",mae,lt1,lt2,18,208.63513827676215,234.64468556076125,-26.009547283999098,151.48070884090743,236.95096376916015,-85.47025492825273,62.0,0.32472991943359375,-0.9499499566589215,0.355448409922484,-0.22390535204713008,-0.2777777777777778,-77.60085706207653,29.090795504339255,0.8084185406878278,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)|feature_set=EMG+NIRS|with_abs=False",mae,lt1,lt2,18,207.3069459068585,204.60004126717527,2.7069046396832164,174.94735869853318,184.53570652644186,-9.588347827908677,82.0,0.8985748291015625,0.0880593728418419,0.9308585094785744,0.020755793227833635,-0.06790123456790123,-56.086154964790175,62.8514753732199,0.993689257227732,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)|feature_set=EMG+NIRS|with_abs=True",mae,lt1,lt2,18,223.89886705307447,223.43770847182293,0.46115858125153864,160.891465449993,212.8469121237939,-51.95544667380091,85.0,1.0,0.013831005316676573,0.9891258296172185,0.003259999216683066,-0.07407407407407407,-62.187295836486555,64.33113212506444,1.0,fdr_bh,False
lt1_vs_lt2_per_model_class,"model_name=GradientBoostingRegressor(max_depth=2,n_estimators=200,random_state=42)|feature_set=EMG+NIRS+HRV|with_abs=False",mae,lt1,lt2,18,193.6658588653178,167.75633289528975,25.909525970028056,134.3174389043092,144.68549218873954,-10.368053284430346,72.0,0.5798416137695312,1.028256767675837,0.3182380798953226,0.24236244440818155,0.037037037037037035,-20.0145788782173,74.8503012912281,0.9232654328041888,fdr_bh,False
