model_id,architecture_id,family,target,feature_set,with_abs,wavelet_mode,lt_mae_median_policy_mean,catastrophic_rate_mean,conformal_coverage_at_alpha_020,conformal_width_at_alpha_020,conformal_undercoverage_penalty_020,training_instability_mean,converged_rate,point_score,uncertainty_score,stability_score,robustness_total,robustness_rank
Lin24_86c83c21,Lin24,Lin,lt1,EMG+NIRS+HRV,True,none,141.37806807378618,0.6132187488151531,0.8888888888888888,703.7437654127816,0.0,,,-1.0351766276078045,-0.4366187092750554,0.0,-1.47179533688286,203
Lin28_8b060005,Lin28,Lin,lt2,EMG,True,none,148.2723922037585,0.5635009774367334,0.8888888888888888,753.7835307271494,0.0,,,-1.266991531207002,-0.2044203855018708,0.0,-1.4714119167088726,204
Lin28_ec849f13,Lin28,Lin,lt2,EMG,False,none,148.2723922037585,0.5635009774367334,0.8888888888888888,753.7835307271494,0.0,,,-1.266991531207002,-0.2044203855018708,0.0,-1.4714119167088726,204
Lin26_d9085be0,Lin26,Lin,lt1,HRV,False,none,167.8702131804688,0.6103508038325306,0.8888888888888888,569.9259887761348,0.0,,,-0.40922144741373584,-1.0575701312267116,0.0,-1.4667915786404475,206
Lin25_9512451c,Lin25,Lin,lt1,EMG+NIRS+HRV,True,none,141.37543527091552,0.6138978715872991,0.8888888888888888,703.846484678589,0.0,,,-1.0297673467914035,-0.43614206352762125,0.0,-1.4659094103190247,207
Lin26_890576fd,Lin26,Lin,lt1,HRV,True,none,164.40927972605252,0.6283924028241669,0.8888888888888888,561.4974149064451,0.0,,,-0.3485992974627589,-1.0966810405614218,0.0,-1.4452803380241808,208
Lin27_2c86caad,Lin27,Lin,lt1,HRV,True,none,164.35146660727577,0.6286109145311684,0.8888888888888888,561.9225428463559,0.0,,,-0.3482545258636336,-1.0947083295701476,0.0,-1.4429628554337812,209
LSTM9_32ec1f98,LSTM9,LSTM,lt2,EMG+NIRS+HRV,False,none,164.1092799504599,0.6472847166103582,0.8888888888888888,583.9247623019743,0.0,0.7000149958031047,0.0,-0.20367582994566924,-0.9926119579187512,-0.22863785141702453,-1.4249256392814451,210
Lin6_1c76b0e5,Lin6,Lin,lt1,HRV,False,none,163.14587060641617,0.6321127880637527,0.8888888888888888,570.8446913113268,0.0,,,-0.349566851304612,-1.0533070978695889,0.0,-1.4028739491742008,211
Lin21_14c777c2,Lin21,Lin,lt2,EMG+NIRS,False,none,149.63506170454153,0.5799436327810777,0.8888888888888888,732.8314685192903,0.0,,,-1.1010762692550786,-0.3016437376437619,0.0,-1.4027200068988406,212
Lin5_13cadd63,Lin5,Lin,lt1,HRV,False,none,160.674951639242,0.6192323551893038,0.8888888888888888,608.9795854870299,0.0,,,-0.5139229815627894,-0.8763506623380338,0.0,-1.3902736439008232,213
Lin1_3190d273,Lin1,Lin,lt2,EMG+NIRS,False,none,162.04989918688125,0.6464301547141534,0.8888888888888888,557.5781923664666,0.0,,,-0.26101954773935016,-1.114867314988568,0.0,-1.3758868627279182,214
Lin6_1cea59b7,Lin6,Lin,lt2,EMG,False,none,160.61775561897463,0.6364081796965086,0.8888888888888888,582.5939350881513,0.0,,,-0.37688574416621634,-0.9987873635454582,0.0,-1.3756731077116746,215
Lin6_8f2e4a8d,Lin6,Lin,lt2,EMG,True,none,160.61775561897463,0.6364081796965086,0.8888888888888888,582.5939350881513,0.0,,,-0.37688574416621634,-0.9987873635454582,0.0,-1.3756731077116746,215
LSTM2_0664b82f,LSTM2,LSTM,lt2,EMG+NIRS,False,cwt,168.73544045055615,0.6314084356164626,0.8823529411764706,761.6862128762638,0.0,0.757793054969751,0.8235294117647058,-0.21829668100413174,-0.1677497589150239,-0.9894096462842841,-1.3754560862034397,217
Lin4_a65fc721,Lin4,Lin,lt1,HRV,False,none,153.64707449000693,0.6607105471115762,0.8888888888888888,579.2496667030757,0.0,,,-0.3517918882908806,-1.0143056919865236,0.0,-1.3660975802774042,218
Lin28_f810411f,Lin28,Lin,lt1,EMG+NIRS,False,none,149.70066185338405,0.5697255773975223,0.8888888888888888,759.473160530504,0.0,,,-1.1818274054317461,-0.17801893267871857,0.0,-1.3598463381104646,219
LSTM1_021fcbe2,LSTM1,LSTM,lt1,EMG+NIRS,True,none,191.4021649327542,0.5615629348743715,0.8888888888888888,1003.2630479600695,0.0,0.7072010824608438,0.7777777777777778,-0.22591090582388662,0.9532334394770904,-2.0841361436711825,-1.3568136100179786,220
Lin29_4031e99b,Lin29,Lin,lt1,EMG+NIRS,False,none,149.79803972521364,0.570187512836069,0.8888888888888888,759.0696605536336,0.0,,,-1.175718360032782,-0.17989128395141535,0.0,-1.3556096439841974,221
Lin25_9d4fb194,Lin25,Lin,lt1,NIRS,True,none,131.14093001726332,0.7436828055432293,0.8888888888888888,561.2667371255551,0.0,,,-0.23444061650801884,-1.0977514491398368,0.0,-1.3321920656478556,222
Lin24_7efbc24d,Lin24,Lin,lt1,NIRS,True,none,131.22672288227648,0.7436268482429538,0.8888888888888888,561.0277733740988,0.0,,,-0.23278966807649093,-1.0988603069088951,0.0,-1.331649974985386,223
Lin7_393c1ee5,Lin7,Lin,lt1,HRV,False,none,163.56300881481675,0.6365707468446696,0.8888888888888888,578.4387392969505,0.0,,,-0.30341523539796444,-1.0180686189950952,0.0,-1.3214838543930596,224
Lin8_d0791d66,Lin8,Lin,lt2,EMG+NIRS,False,none,171.72548679750514,0.6374667905318643,0.8888888888888888,534.8282543801365,0.0,,,-0.09620817916984367,-1.2204333070187705,0.0,-1.3166414861886142,225
Lin18_06337767,Lin18,Lin,lt2,NIRS,False,none,159.17876465498037,0.6466143844074921,0.8888888888888888,585.373927565241,0.0,,,-0.32987890018859584,-0.9858874310772104,0.0,-1.3157663312658063,226
Lin5_43aea1f0,Lin5,Lin,lt2,EMG+NIRS,False,none,170.45071655588734,0.6326206113157167,0.8888888888888888,550.9757711106038,0.0,,,-0.16650130578826944,-1.1455043721135265,0.0,-1.312005677901796,227
Lin8_f3110dcf,Lin8,Lin,lt1,HRV,False,none,163.1829051681991,0.635166880773235,0.8888888888888888,585.6969783713472,0.0,,,-0.32404324531197437,-0.9843883861636268,0.0,-1.3084316314756013,228
Lin4_55980f04,Lin4,Lin,lt1,HRV,True,none,167.32182055895373,0.6512417669208528,0.8888888888888888,536.5231858725119,0.0,,,-0.09307279459832915,-1.212568357034144,0.0,-1.305641151632473,229
Lin26_12613ec1,Lin26,Lin,lt1,EMG+NIRS,False,none,163.0503985516317,0.5585204179519965,0.8888888888888888,721.5453591672257,0.0,,,-0.9450665676355758,-0.35401440039580756,0.0,-1.2990809680313835,230
Lin27_36f39076,Lin27,Lin,lt1,EMG+NIRS,False,none,163.02918935307724,0.5584679623303226,0.8888888888888888,722.1413173099173,0.0,,,-0.9460090004656594,-0.35124899010855654,0.0,-1.2972579905742159,231
Lin18_81753a67,Lin18,Lin,lt1,HRV,True,none,162.98313658104067,0.6322972129327864,0.8888888888888888,595.8324480496833,0.0,,,-0.35206743811972374,-0.9373570091142255,0.0,-1.2894244472339493,232
Lin18_36e435e1,Lin18,Lin,lt1,HRV,False,none,162.01156182464968,0.6166092381472572,0.8888888888888888,628.4289667519892,0.0,,,-0.5023178916969014,-0.7861001645633686,0.0,-1.28841805626027,233
Lin20_c7029188,Lin20,Lin,lt1,HRV,False,none,162.53072916290432,0.622487479095894,0.8888888888888888,623.0100951396324,0.0,,,-0.4422189181359397,-0.811245224641619,0.0,-1.2534641427775588,234
Lin5_00da3de0,Lin5,Lin,lt2,HRV,False,none,152.24798885826283,0.5551238553951139,0.8888888888888888,795.7635063502031,0.0,,,-1.237107685307822,-0.009621710678481634,0.0,-1.2467293959863037,235
Lin26_2bf43912,Lin26,Lin,lt1,EMG+NIRS,True,none,161.78621149130296,0.544077883437014,0.8888888888888888,768.205300940442,0.0,,,-1.0924478199616259,-0.13749939080233928,0.0,-1.229947210763965,236
Lin24_e86acbf9,Lin24,Lin,lt1,NIRS,False,none,132.30617097314754,0.7321102333383069,0.8888888888888888,597.2664888089305,0.0,,,-0.29916751042022727,-0.9307026641462244,0.0,-1.2298701745664515,237
Lin16_e8f0bc55,Lin16,Lin,lt2,EMG+NIRS+HRV,False,none,157.52156711252758,0.6328467246067483,0.8888888888888888,636.8654426965614,0.0,,,-0.4814495634595265,-0.7469525874199558,0.0,-1.2284021508794822,238
Lin25_afd1dcf5,Lin25,Lin,lt1,NIRS,False,none,132.27370886589512,0.7328690149320032,0.8888888888888888,597.7649940213105,0.0,,,-0.29384700605727976,-0.9283894623560154,0.0,-1.2222364684132951,239
Lin27_4c7f4712,Lin27,Lin,lt1,EMG+NIRS,True,none,161.90086459713305,0.5445322651730848,0.8888888888888888,769.5949285695037,0.0,,,-1.0859764059948827,-0.13105113501796647,0.0,-1.217027541012849,240
Lin7_2abf4232,Lin7,Lin,lt2,EMG,False,none,163.99978726398476,0.6310646649658364,0.8888888888888888,612.4761067371787,0.0,,,-0.3370934171088674,-0.8601258385759456,0.0,-1.197219255684813,241
Lin7_6040586b,Lin7,Lin,lt2,EMG,True,none,163.99978726398476,0.6310646649658364,0.8888888888888888,612.4761067371787,0.0,,,-0.3370934171088674,-0.8601258385759456,0.0,-1.197219255684813,241
Lin17_bd06accd,Lin17,Lin,lt1,HRV,False,none,157.3235677361962,0.6638289517858366,0.8888888888888888,592.7199936013562,0.0,,,-0.23658133024229488,-0.9517996569000741,0.0,-1.188380987142369,243
Lin29_c547be3c,Lin29,Lin,lt1,HRV,False,none,168.74781575627836,0.6246293277857563,0.8888888888888888,607.2208735976997,0.0,,,-0.27263365066705286,-0.8845115709701373,0.0,-1.1571452216371902,244
LSTM13_6ef795b5,LSTM13,LSTM,lt2,EMG+NIRS+HRV,True,none,166.83837368909045,0.5783678707312518,0.8823529411764706,760.1115148207721,0.0,0.7105398551489357,0.11764705882352941,-0.6922871322363385,-0.1750567925639023,-0.2828276617065708,-1.1501715865068116,245
Lin12_76af58dd,Lin12,Lin,lt1,HRV,False,none,158.63829348185442,0.6633122430668398,0.8888888888888888,595.1874850721807,0.0,,,-0.20853459464155422,-0.940349815362037,0.0,-1.1488844100035913,246
Lin7_c5fa5db1,Lin7,Lin,lt2,EMG+NIRS,False,none,175.1684286340519,0.6337178507383562,0.8888888888888888,560.6872097821688,0.0,,,-0.04207111523263675,-1.1004406159828395,0.0,-1.1425117312154762,247
Lin28_3dc150cb,Lin28,Lin,lt1,HRV,False,none,169.01960625089484,0.625274721422389,0.8888888888888888,608.2686736493841,0.0,,,-0.26077271885480324,-0.8796494895010875,0.0,-1.1404222083558908,248
Lin6_21c1eb00,Lin6,Lin,lt2,EMG+NIRS,False,none,175.63830035310176,0.6351328720316153,0.8888888888888888,560.3193381136799,0.0,,,-0.019153829789402346,-1.102147642069995,0.0,-1.1213014718593972,249
Lin22_13fa8445,Lin22,Lin,lt1,HRV,False,none,167.5664115087833,0.633802367419859,0.8888888888888888,606.6660982066264,0.0,,,-0.22764319702639763,-0.887085881922008,0.0,-1.1147290789484057,250
Lin26_f15d21b7,Lin26,Lin,lt2,EMG+NIRS+HRV,False,none,163.62292642404896,0.6046483979658513,0.8888888888888888,680.8904986416327,0.0,,,-0.5592440010859211,-0.5426641753891533,0.0,-1.1019081764750744,251
Lin27_e9387305,Lin27,Lin,lt2,EMG+NIRS+HRV,False,none,163.5108047657582,0.6042650521745511,0.8888888888888888,682.2087300980877,0.0,,,-0.5650808376958105,-0.5365472175535008,0.0,-1.1016280552493112,252
LSTM11_a3b79c56,LSTM11,LSTM,lt1,EMG+NIRS,False,none,153.63573244545194,0.59395160700884,0.8888888888888888,793.317391289605,0.0,0.714106468470495,0.1111111111111111,-0.8901523642835196,-0.02097235977243615,-0.18020087543916014,-1.0913255994951159,253
LSTM13_2c490616,LSTM13,LSTM,lt1,EMG+NIRS+HRV,True,none,167.11957867940265,0.5812197386429983,0.8888888888888888,759.1013353135859,0.0,0.7112392641655373,0.1111111111111111,-0.6624111749551804,-0.17974430432190225,-0.249002987524593,-1.0911584668016756,254
Lin19_9c790bf0,Lin19,Lin,lt1,HRV,True,none,169.36719983133474,0.6449208173887939,0.8888888888888888,583.3363270603526,0.0,,,-0.09390733728238349,-0.9953424598684556,0.0,-1.089249797150839,255
Lin18_3213a652,Lin18,Lin,lt2,EMG+NIRS,False,none,159.82838776955404,0.6053055650576007,0.8888888888888888,702.8018969839271,0.0,,,-0.6469153104407057,-0.44098923877336427,0.0,-1.08790454921407,256
LSTM12_c83fc53f,LSTM12,LSTM,lt2,EMG,True,cwt,155.04463280571827,0.5946382775079997,0.8888888888888888,610.8415934244791,0.0,0.7359409185078564,0.0,-0.8500989664044486,-0.8677104315293588,0.6334490798947651,-1.0843603180390424,257
Lin13_de01a8a1,Lin13,Lin,lt1,HRV,False,none,160.7649718583013,0.6635041242462281,0.8888888888888888,598.0093927427686,0.0,,,-0.15488331254009563,-0.927255384825908,0.0,-1.0821386973660037,258
Lin25_ff9c8935,Lin25,Lin,lt1,EMG+NIRS,False,none,148.48375034917694,0.6394791463051707,0.8888888888888888,713.713892901327,0.0,,,-0.6494228108938884,-0.3903545656264745,0.0,-1.0397773765203628,259
Lin24_fe7cf41b,Lin24,Lin,lt1,EMG+NIRS,False,none,148.53203688100479,0.6395267121909174,0.8888888888888888,713.8839007640349,0.0,,,-0.6478563812779145,-0.3895656822154303,0.0,-1.0374220634933446,260
LSTM10_14b4bbdd,LSTM10,LSTM,lt2,EMG+NIRS+HRV,True,cwt,144.20627790027189,0.606521778312386,0.8888888888888888,475.420479668511,0.0,0.7712822376446106,0.0,-1.0198621830053585,-1.4961017802914398,1.481507725834159,-1.0344562374626391,261
Lin24_9a424998,Lin24,Lin,lt2,EMG+NIRS,False,none,165.48960266587156,0.6597589514202211,0.8888888888888888,590.4004578754254,0.0,,,-0.06931385364539377,-0.9625629429408762,0.0,-1.0318767965862699,262
Lin25_fbc09fa2,Lin25,Lin,lt2,EMG+NIRS,False,none,165.50210345208515,0.6599158880178356,0.8888888888888888,590.4644944214675,0.0,,,-0.06774265602979007,-0.9622657956909284,0.0,-1.0300084517207184,263
Lin17_1f911e65,Lin17,Lin,lt1,HRV,True,none,175.17165218152797,0.6631733419362689,0.8888888888888888,536.4972841252256,0.0,,,0.19542156361083332,-1.212688548291335,0.0,-1.0172669846805016,264
Lin3_9a45dca3,Lin3,Lin,lt1,HRV,False,none,162.27226830165853,0.6671222890859994,0.8888888888888888,599.4579340906699,0.0,,,-0.08879107314286866,-0.9205337531238849,0.0,-1.0093248262667536,265
TCN1_db2f53e0,TCN1,TCN,lt2,EMG+NIRS,False,none,170.2720256132238,0.6410310374819556,0.8823529411764706,568.6492803237018,0.0,0.7226203355909109,0.058823529411764705,-0.10309059299225165,-1.0634944108619098,0.16043181306760884,-1.0061531907865526,266
Lin8_44882e04,Lin8,Lin,lt2,EMG+NIRS+HRV,True,none,165.51584149005578,0.6073893313811989,0.8888888888888888,688.1922009215933,0.0,,,-0.4907744669226834,-0.5087822612865128,0.0,-0.9995567282091962,267
Lin20_49fc9f7f,Lin20,Lin,lt1,HRV,True,none,171.28785218691948,0.6486073587346013,0.8888888888888888,586.1963686017186,0.0,,,-0.017136547100426225,-0.9820710776456418,0.0,-0.9992076247460681,268
Lin12_66201715,Lin12,Lin,lt2,NIRS,False,none,155.55761509532184,0.6580227658657465,0.8888888888888888,653.5568723740598,0.0,,,-0.32664640952717977,-0.6694997463016086,0.0,-0.9961461558287883,269
Lin1_7bc4fcfd,Lin1,Lin,lt1,HRV,False,none,162.98581968966084,0.6650980907145452,0.8888888888888888,602.5458163884211,0.0,,,-0.08762390717655005,-0.9062051268994759,0.0,-0.9938290340760259,270
Lin13_030c005d,Lin13,Lin,lt2,NIRS,False,none,154.82742082738574,0.65636605787597,0.8888888888888888,661.1243235215942,0.0,,,-0.35788974487263664,-0.6343846840975015,0.0,-0.9922744289701382,271
LSTM16_abca9f1a,LSTM16,LSTM,lt2,EMG+NIRS+HRV,False,cwt,161.91653027253992,0.6184479155049706,0.8823529411764706,560.2009887695312,0.0,0.7537508921698024,0.17647058823529413,-0.48982632125750647,-1.1026968156953771,0.6007011831636907,-0.9918219537891929,272
Lin19_1127d584,Lin19,Lin,lt1,HRV,False,none,169.14213289940452,0.6341164355010354,0.8888888888888888,626.1396101687818,0.0,,,-0.186505805268089,-0.7967234110514415,0.0,-0.9832292163195305,273
Lin12_f639e3b4,Lin12,Lin,lt1,HRV,True,none,176.84010762538418,0.6618137383438357,0.8888888888888888,537.581808669242,0.0,,,0.22534105452593367,-1.2076560550406286,0.0,-0.9823150005146949,274
Lin21_9db4e173,Lin21,Lin,lt1,HRV,True,none,173.30322381586706,0.6505642909944065,0.8888888888888888,576.9191759167162,0.0,,,0.048014120963139645,-1.0251198125316925,0.0,-0.9771056915685529,275
Lin26_54184a9d,Lin26,Lin,lt2,NIRS,False,none,155.29646524192196,0.6457506939167785,0.8888888888888888,680.4372414551706,0.0,,,-0.4319586310088753,-0.5447674138490755,0.0,-0.9767260448579508,276
Lin11_4786b958,Lin11,Lin,lt1,HRV,False,none,162.30454656356326,0.6701441440336976,0.8888888888888888,601.1380212859555,0.0,,,-0.06364383795266942,-0.9127376847752974,0.0,-0.9763815227279669,277
Lin27_6a2cd528,Lin27,Lin,lt2,NIRS,False,none,155.2640031655204,0.646326487932914,0.8888888888888888,680.1584502241562,0.0,,,-0.42811302093097636,-0.546061082117052,0.0,-0.9741741030480283,278
TCN1_df189869,TCN1,TCN,lt2,EMG+NIRS+HRV,False,none,125.52391792746145,0.5678626846896982,0.8823529411764706,539.7658332375911,0.0,0.7942668080882471,0.0,-1.789185020732495,-1.1975215781767954,2.0330509099610214,-0.953655688948269,279
Lin14_729d7248,Lin14,Lin,lt1,HRV,False,none,162.70587560708518,0.6712259247668739,0.8888888888888888,602.8401475317619,0.0,,,-0.04509182951926899,-0.9048393491487489,0.0,-0.9499311786680178,280
Lin9_68eb8d4b,Lin9,Lin,lt1,HRV,False,none,162.59881858482743,0.6717424881039535,0.8888888888888888,603.3044208275767,0.0,,,-0.04355123780758263,-0.9026849929006013,0.0,-0.946236230708184,281
Lin10_94f927c0,Lin10,Lin,lt1,HRV,False,none,162.53396874959384,0.6722198517571853,0.8888888888888888,603.5572904004371,0.0,,,-0.041292501207350785,-0.9015116082817377,0.0,-0.9428041094890884,282
Lin23_3305c975,Lin23,Lin,lt1,HRV,True,none,178.01708179818942,0.6556059731530037,0.8888888888888888,551.0171033957549,0.0,,,0.2041424195688144,-1.1453125789012777,0.0,-0.9411701593324633,283
Lin2_26cc8d00,Lin2,Lin,lt1,HRV,False,none,162.51016201837766,0.6735476656590496,0.8888888888888888,602.947297306604,0.0,,,-0.031173488156597207,-0.9043421446164193,0.0,-0.9355156327730165,284
LSTM2_0b4bf79f,LSTM2,LSTM,lt1,EMG+NIRS+HRV,True,cwt,189.6613504853513,0.582760067573653,0.8888888888888888,1133.7413363986545,0.0,0.6881544765492768,0.7222222222222222,-0.09771110048748574,1.5586887143749228,-2.396330334121118,-0.9353527202336811,285
Lin5_a6252802,Lin5,Lin,lt1,HRV,True,none,177.46478520203195,0.6466000270824286,0.8888888888888888,571.2571103426864,0.0,,,0.11802219980496739,-1.0513933597220926,0.0,-0.9333711599171252,286
Lin21_308ef524,Lin21,Lin,lt1,HRV,False,none,169.71019533882793,0.6418438335458891,0.8888888888888888,621.6181596470444,0.0,,,-0.11030451736228711,-0.8177041895498044,0.0,-0.9280087069120915,287
Lin22_950ac2b0,Lin22,Lin,lt1,HRV,True,none,176.66795181651426,0.6580691273246784,0.8888888888888888,556.972635359482,0.0,,,0.19094127432207736,-1.1176772666557588,0.0,-0.9267359923336815,288
LSTM16_84461ea9,LSTM16,LSTM,lt1,EMG+NIRS+HRV,True,cwt,184.84947735733448,0.5975310661296226,0.8888888888888888,1031.0538838704426,0.0,0.6364912764627915,0.05555555555555555,-0.09654897149880858,1.0821905893378923,-1.8978206989017303,-0.9121790810626467,289
Lin13_b47ef9b9,Lin13,Lin,lt1,HRV,True,none,178.5844439923228,0.6658677577667287,0.8888888888888888,538.8875486032006,0.0,,,0.3007539168999354,-1.201597061317454,0.0,-0.9008431444175187,290
LSTM16_82514c07,LSTM16,LSTM,lt2,EMG+NIRS+HRV,True,cwt,149.58695299485152,0.5938277589334033,0.8823529411764706,514.6191980698528,0.0,0.7872343848190974,0.17647058823529413,-0.9903477496708085,-1.3142089067004588,1.4041789856646036,-0.9003776707066637,291
Lin8_f318b87b,Lin8,Lin,lt1,HRV,True,none,181.17987026902387,0.6545321290394939,0.8888888888888888,547.0551871358888,0.0,,,0.272977076180393,-1.1636969639736534,0.0,-0.8907198877932604,292
LSTM4_c88bc0e2,LSTM4,LSTM,lt1,EMG+NIRS+HRV,False,cwt,169.34255695343015,0.5333490471035504,0.8888888888888888,1079.9160054524739,0.0,0.7680827760574354,1.0,-0.9937888157693524,1.3089243211224326,-1.2026153009890286,-0.8874797956359484,293
Lin25_8577adcf,Lin25,Lin,lt1,EMG+NIRS,True,none,148.19438101632306,0.6491935160003024,0.8888888888888888,731.6698285254478,0.0,,,-0.5782138821427822,-0.30703406786820603,0.0,-0.8852479500109882,294
Lin24_0194feb7,Lin24,Lin,lt1,EMG+NIRS,True,none,148.25216088593163,0.6488899337295071,0.8888888888888888,732.6994761838044,0.0,,,-0.5792451441581856,-0.30225621851488865,0.0,-0.8815013626730743,295
LSTM1_e66f4772,LSTM1,LSTM,lt2,EMG+NIRS,False,none,183.7708007027121,0.5880945159145743,0.8823529411764706,722.0239509133731,0.0,0.7792669375185832,0.7647058823529411,-0.19903647600951702,-0.35179360258572645,-0.3207438746856943,-0.8715739532809378,296
TCN1_359b9b46,TCN1,TCN,lt1,EMG+NIRS,True,none,168.97994467947217,0.6180943871277581,0.8888888888888888,813.7512207031249,0.0,0.6835163738566293,0.0,-0.31961853707603,0.07384624915345718,-0.6245426826332049,-0.8703149705557778,297
TCN1_30f7e70e,TCN1,TCN,lt2,EMG+NIRS,True,none,180.36525524363788,0.5889380758073409,0.8823529411764706,710.7363514619715,0.0,0.7017136955755108,0.0,-0.2756749124370147,-0.4041711798100152,-0.18787545023811403,-0.867721542485144,298
