model_id,architecture_id,target,policy,alpha,nominal_coverage,empirical_coverage,coverage_gap,coverage_ci_low,coverage_ci_high,mean_interval_width_sec,median_interval_width_sec,interval_width_over_2mae,calibration_n,qhat_method
Lin25_47ad4760,Lin25,lt2,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,916.4213185895192,919.9826285294967,2.0536841466033113,17,jackknife_plus
Lin25_47ad4760,Lin25,lt2,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,687.1328249393331,694.1366262173176,1.5398526426257624,17,jackknife_plus
Lin25_47ad4760,Lin25,lt2,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6097222222222224,0.9444444444444444,493.7082794500076,502.42398945079003,1.1063916192104983,17,jackknife_plus
Lin25_47ad4760,Lin25,lt2,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,861.6711464632822,866.3218474293062,1.9309899684577034,17,jackknife_plus
Lin25_47ad4760,Lin25,lt2,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,587.7256135207431,591.5810753766382,1.3170828204847689,17,jackknife_plus
Lin25_57b44c64,Lin25,lt1,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1710.1135700946352,1731.208928952476,3.9766949717817868,17,jackknife_plus
Lin25_57b44c64,Lin25,lt1,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,905.8413792452569,911.0247345460647,2.106441888463085,17,jackknife_plus
Lin25_57b44c64,Lin25,lt1,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,715.6562693815854,740.1943323583544,1.664185781425249,17,jackknife_plus
Lin25_57b44c64,Lin25,lt1,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,457.41485221457464,466.75022406388894,1.0636716617127056,17,jackknife_plus
Lin25_57b44c64,Lin25,lt1,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1023.4901303777954,1033.515587804151,2.3800220794203923,17,jackknife_plus
Lin25_57b44c64,Lin25,lt1,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,420.1932594881807,428.50984889969163,0.9771166379849135,17,jackknife_plus
Lin25_57dd7280,Lin25,lt2,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1209.4789823379806,1226.179086283614,2.590012585437907,17,jackknife_plus
Lin25_57dd7280,Lin25,lt2,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,1019.375295639796,1026.50982358519,2.1829191606851537,17,jackknife_plus
Lin25_57dd7280,Lin25,lt2,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,651.976275883422,653.7903991488938,1.39616048282278,17,jackknife_plus
Lin25_57dd7280,Lin25,lt2,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,550.9910675655525,564.5276603082275,1.1799078944720869,17,jackknife_plus
Lin25_57dd7280,Lin25,lt2,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,921.3266062195453,923.0045315786263,1.9729549171616743,17,jackknife_plus
Lin25_57dd7280,Lin25,lt2,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,758.0776471262361,790.2027437400106,1.6233689675207936,17,jackknife_plus
Lin25_616172de,Lin25,lt2,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1219.2744669703138,1243.8627522420109,2.7410241709807757,17,jackknife_plus
Lin25_616172de,Lin25,lt2,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6097222222222224,0.9444444444444444,946.1998002136539,949.4949077536876,2.127131005545737,17,jackknife_plus
Lin25_616172de,Lin25,lt2,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,546.8025774089227,548.0477320697955,1.2292548741356821,17,jackknife_plus
Lin25_616172de,Lin25,lt2,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,499.67495185396797,507.4555371716972,1.123308293389144,17,jackknife_plus
Lin25_616172de,Lin25,lt2,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,902.6368569710614,909.1351163406487,2.0291981088750513,17,jackknife_plus
Lin25_616172de,Lin25,lt2,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,783.9087577547592,785.0803578112018,1.7622880746354743,17,jackknife_plus
Lin25_67db53f5,Lin25,lt2,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1249.8040812760498,1274.4402224592307,2.583282816750652,17,jackknife_plus
Lin25_67db53f5,Lin25,lt2,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,1042.4444773359112,1045.0685481045784,2.1546808384310876,17,jackknife_plus
Lin25_67db53f5,Lin25,lt2,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,611.9828045269774,614.7355886788737,1.2649379904947102,17,jackknife_plus
Lin25_67db53f5,Lin25,lt2,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,570.086202288102,577.306358377652,1.1783397994138969,17,jackknife_plus
Lin25_67db53f5,Lin25,lt2,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1092.5226077559366,1105.6265912539782,2.2581898409596817,17,jackknife_plus
Lin25_67db53f5,Lin25,lt2,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,648.0486496815558,655.7643006053431,1.3394842969560297,17,jackknife_plus
Lin25_8577adcf,Lin25,lt1,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1664.9739394574653,1727.9268444856598,3.6611026738796406,17,jackknife_plus
Lin25_8577adcf,Lin25,lt1,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,809.1353681216445,848.5955491432387,1.7792036196830925,17,jackknife_plus
Lin25_8577adcf,Lin25,lt1,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,731.6698285254478,739.277289559938,1.608865041145593,17,jackknife_plus
Lin25_8577adcf,Lin25,lt1,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,626.3881960336671,666.8026260523761,1.3773617983070472,17,jackknife_plus
Lin25_8577adcf,Lin25,lt1,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1338.2146834227544,1367.9807134546547,2.942593418189177,17,jackknife_plus
Lin25_8577adcf,Lin25,lt1,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,548.9583145503352,568.8124951869585,1.2071016282114226,17,jackknife_plus
Lin25_88c7c66e,Lin25,lt1,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1383.4469034279687,1421.208928952476,3.3253936243054634,17,jackknife_plus
Lin25_88c7c66e,Lin25,lt1,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,723.5515962950225,731.0247345460645,1.739202176255249,17,jackknife_plus
Lin25_88c7c66e,Lin25,lt1,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,709.7965495796408,716.1674349368427,1.7061391475723158,17,jackknife_plus
Lin25_88c7c66e,Lin25,lt1,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6097222222222224,0.9444444444444444,513.0666637748076,535.4265714729318,1.2332591936364496,17,jackknife_plus
Lin25_88c7c66e,Lin25,lt1,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1032.2338586347312,1047.4333528972081,2.481182243995593,17,jackknife_plus
Lin25_88c7c66e,Lin25,lt1,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,664.7889844358701,747.8782008110546,1.5979543883280298,17,jackknife_plus
Lin25_899597df,Lin25,lt2,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,673.2021420851386,689.3915280782203,1.8632806786780147,17,jackknife_plus
Lin25_899597df,Lin25,lt2,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,531.3288190356261,538.8204391134373,1.4706054253889824,17,jackknife_plus
Lin25_899597df,Lin25,lt2,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,534.8034865058731,543.9294217408169,1.4802225676370586,17,jackknife_plus
Lin25_899597df,Lin25,lt2,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,427.29760421335516,442.25204919617545,1.1826690977395304,17,jackknife_plus
Lin25_899597df,Lin25,lt2,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,595.2023881303373,600.216978309842,1.6473939109451219,17,jackknife_plus
Lin25_899597df,Lin25,lt2,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,538.4146163414329,550.4551106586148,1.4902174087555902,17,jackknife_plus
Lin25_9512451c,Lin25,lt1,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1710.1135700946352,1731.208928952476,3.895367541962586,17,jackknife_plus
Lin25_9512451c,Lin25,lt1,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,809.0153336508442,848.5955491432387,1.8428086454393413,17,jackknife_plus
Lin25_9512451c,Lin25,lt1,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,703.846484678589,715.0431147887282,1.6032506839821863,17,jackknife_plus
Lin25_9512451c,Lin25,lt1,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,522.9520017140317,554.7819263822918,1.1912017360159723,17,jackknife_plus
Lin25_9512451c,Lin25,lt1,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1216.7878706811255,1258.6556235498276,2.771649824779023,17,jackknife_plus
Lin25_9512451c,Lin25,lt1,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,453.5266069249141,462.47367222981023,1.0330616953901903,17,jackknife_plus
Lin25_958a8858,Lin25,lt1,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1383.4469034279687,1421.208928952476,3.3112114861860924,17,jackknife_plus
Lin25_958a8858,Lin25,lt1,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,723.5515962950225,731.0247345460645,1.731784827132763,17,jackknife_plus
Lin25_958a8858,Lin25,lt1,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,707.884337478746,714.799116802905,1.6942860209111723,17,jackknife_plus
Lin25_958a8858,Lin25,lt1,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6097222222222224,0.9444444444444444,514.0187669389165,533.8916091067786,1.230278401712416,17,jackknife_plus
Lin25_958a8858,Lin25,lt1,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1032.505961284604,1047.6224773457645,2.4712517626009496,17,jackknife_plus
Lin25_958a8858,Lin25,lt1,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,676.8619079445899,759.6700607854231,1.6200353758388046,17,jackknife_plus
Lin25_9b500078,Lin25,lt1,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1710.1135700946352,1731.208928952476,3.9944613922982155,17,jackknife_plus
Lin25_9b500078,Lin25,lt1,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,905.8413792452569,911.0247345460647,2.1158527013741613,17,jackknife_plus
Lin25_9b500078,Lin25,lt1,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,729.4314135188969,760.3071261448677,1.7037965609906884,17,jackknife_plus
Lin25_9b500078,Lin25,lt1,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,436.28892083523596,442.92871251656516,1.0190780779941777,17,jackknife_plus
Lin25_9b500078,Lin25,lt1,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,955.6543150782535,965.7089656388692,2.2322051194249237,17,jackknife_plus
Lin25_9b500078,Lin25,lt1,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,455.09461643801404,472.33559101444814,1.0630041811222013,17,jackknife_plus
Lin25_9d4fb194,Lin25,lt1,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1710.1135700946352,1731.208928952476,3.232296254687681,17,jackknife_plus
Lin25_9d4fb194,Lin25,lt1,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,1001.3969348008125,1031.0247345460648,1.8927465511154733,17,jackknife_plus
Lin25_9d4fb194,Lin25,lt1,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,561.2667371255551,566.380903793873,1.0608537374458193,17,jackknife_plus
Lin25_9d4fb194,Lin25,lt1,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,496.17253265845153,515.9825270581755,0.9378187782593078,17,jackknife_plus
Lin25_9d4fb194,Lin25,lt1,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1082.6814484986724,1119.1328734295432,2.046382914094081,17,jackknife_plus
Lin25_9d4fb194,Lin25,lt1,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6097222222222224,0.9444444444444444,612.9078192896255,616.3661379727771,1.1584608668119156,17,jackknife_plus
Lin25_9e20c5ff,Lin25,lt2,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1119.426008758104,1136.9024135151346,2.508614106686529,17,jackknife_plus
Lin25_9e20c5ff,Lin25,lt2,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,916.4213185895192,919.9826285294967,2.0536841466033113,17,jackknife_plus
Lin25_9e20c5ff,Lin25,lt2,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,687.1328249393331,694.1366262173176,1.5398526426257624,17,jackknife_plus
Lin25_9e20c5ff,Lin25,lt2,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6097222222222224,0.9444444444444444,493.7082794500076,502.42398945079003,1.1063916192104983,17,jackknife_plus
Lin25_9e20c5ff,Lin25,lt2,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,861.6711464632822,866.3218474293062,1.9309899684577034,17,jackknife_plus
Lin25_9e20c5ff,Lin25,lt2,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,587.7256135207431,591.5810753766382,1.3170828204847689,17,jackknife_plus
Lin25_9fe075b1,Lin25,lt1,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1710.1135700946352,1731.208928952476,3.985153948966962,17,jackknife_plus
Lin25_9fe075b1,Lin25,lt1,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,905.8413792452569,911.0247345460647,2.110922580093407,17,jackknife_plus
Lin25_9fe075b1,Lin25,lt1,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,736.2304383950177,767.4979212218213,1.7156706374520023,17,jackknife_plus
Lin25_9fe075b1,Lin25,lt1,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,435.49481825243817,441.44945669130107,1.0148530045389397,17,jackknife_plus
Lin25_9fe075b1,Lin25,lt1,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,950.1551835608227,960.2941758793421,2.214189015346683,17,jackknife_plus
Lin25_9fe075b1,Lin25,lt1,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,455.3024975392315,473.5626411007421,1.061011723298927,17,jackknife_plus
Lin25_ae2e40fb,Lin25,lt2,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1234.4798647631578,1259.0074716773227,2.816674492926726,17,jackknife_plus
Lin25_ae2e40fb,Lin25,lt2,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,957.7222993293625,959.3840766923054,2.185205323171228,17,jackknife_plus
Lin25_ae2e40fb,Lin25,lt2,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,522.4225060438944,523.884145681353,1.1919952599526686,17,jackknife_plus
Lin25_ae2e40fb,Lin25,lt2,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,488.68196578779657,494.1496980937675,1.1150105137209825,17,jackknife_plus
Lin25_ae2e40fb,Lin25,lt2,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,915.9446102052999,927.1555128558796,2.0898824631651265,17,jackknife_plus
Lin25_ae2e40fb,Lin25,lt2,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,790.6775395077249,799.0813442400381,1.8040644657162965,17,jackknife_plus
Lin25_ae461d6d,Lin25,lt2,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1120.7314868258125,1135.1122612824672,2.5123760184904014,17,jackknife_plus
Lin25_ae461d6d,Lin25,lt2,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,914.5484427179742,916.1386955335838,2.0501695564385396,17,jackknife_plus
Lin25_ae461d6d,Lin25,lt2,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,699.9248773863395,708.8400893059684,1.5690417351177548,17,jackknife_plus
Lin25_ae461d6d,Lin25,lt2,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6097222222222224,0.9444444444444444,486.3009068898001,492.5152125949735,1.0901547342980635,17,jackknife_plus
Lin25_ae461d6d,Lin25,lt2,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,871.4185355113774,876.7632810635969,1.953484002566516,17,jackknife_plus
Lin25_ae461d6d,Lin25,lt2,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,631.2828790542927,648.506424799448,1.415164992563545,17,jackknife_plus
Lin25_afb08553,Lin25,lt2,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1265.761873045905,1294.5392831324987,2.8514229993699147,17,jackknife_plus
Lin25_afb08553,Lin25,lt2,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6097222222222224,0.9444444444444444,991.8398246131344,1001.1848115699613,2.234349878770875,17,jackknife_plus
Lin25_afb08553,Lin25,lt2,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,554.7790598186598,556.0800675516448,1.2497688581257917,17,jackknife_plus
Lin25_afb08553,Lin25,lt2,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,516.7907172450791,526.5089817068426,1.1641912814670874,17,jackknife_plus
Lin25_afb08553,Lin25,lt2,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1020.4578826668104,1038.9959949229694,2.298818710285913,17,jackknife_plus
Lin25_afb08553,Lin25,lt2,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,776.8578998403106,802.8015978139185,1.7500530945179882,17,jackknife_plus
Lin25_afd1dcf5,Lin25,lt1,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1710.1135700946352,1731.208928952476,3.3054460066369065,17,jackknife_plus
Lin25_afd1dcf5,Lin25,lt1,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,1001.3969348008125,1031.0247345460648,1.9355810965306883,17,jackknife_plus
Lin25_afd1dcf5,Lin25,lt1,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,597.7649940213105,600.5227743181083,1.1554085921239328,17,jackknife_plus
Lin25_afd1dcf5,Lin25,lt1,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,514.1889871335195,568.1175380110388,0.9938661173731946,17,jackknife_plus
Lin25_afd1dcf5,Lin25,lt1,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,956.8694672083626,974.9589496646875,1.8495148009857831,17,jackknife_plus
Lin25_afd1dcf5,Lin25,lt1,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,585.807772318054,600.5227743181083,1.1322967056266438,17,jackknife_plus
Lin25_b406b553,Lin25,lt2,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1233.7482111334357,1259.4791955776152,2.8128942926932208,17,jackknife_plus
Lin25_b406b553,Lin25,lt2,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6097222222222224,0.9444444444444444,956.6792885086636,956.6825956188104,2.1811887436185975,17,jackknife_plus
Lin25_b406b553,Lin25,lt2,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,517.344077178022,519.1764752380304,1.1795228466558714,17,jackknife_plus
Lin25_b406b553,Lin25,lt2,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,494.4510887314887,501.42574673680997,1.1273277910012127,17,jackknife_plus
Lin25_b406b553,Lin25,lt2,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,912.6706753745041,923.2895158975277,2.080850947302204,17,jackknife_plus
Lin25_b406b553,Lin25,lt2,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,777.3469777217215,782.8504207750802,1.7723185795478846,17,jackknife_plus
Lin25_b7bdcf60,Lin25,lt2,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1120.7314868258125,1135.1122612824672,2.5123760184904014,17,jackknife_plus
Lin25_b7bdcf60,Lin25,lt2,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,914.5484427179742,916.1386955335838,2.0501695564385396,17,jackknife_plus
Lin25_b7bdcf60,Lin25,lt2,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,699.9248773863395,708.8400893059684,1.5690417351177548,17,jackknife_plus
Lin25_b7bdcf60,Lin25,lt2,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6097222222222224,0.9444444444444444,486.3009068898001,492.5152125949735,1.0901547342980635,17,jackknife_plus
Lin25_b7bdcf60,Lin25,lt2,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,871.4185355113774,876.7632810635969,1.953484002566516,17,jackknife_plus
Lin25_b7bdcf60,Lin25,lt2,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,631.2828790542927,648.506424799448,1.415164992563545,17,jackknife_plus
Lin25_b8cf5f13,Lin25,lt1,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1341.6406061241319,1367.9268444856598,2.9481805665770633,17,jackknife_plus
Lin25_b8cf5f13,Lin25,lt1,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,669.1747125785897,701.0247345460643,1.4704741897819822,17,jackknife_plus
Lin25_b8cf5f13,Lin25,lt1,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,744.8099160644995,749.7309081485237,1.6366783401695038,17,jackknife_plus
Lin25_b8cf5f13,Lin25,lt1,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,614.469889302163,654.6002663705974,1.3502633850810755,17,jackknife_plus
Lin25_b8cf5f13,Lin25,lt1,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1310.0446988746305,1339.4290972269432,2.8787503187810803,17,jackknife_plus
Lin25_b8cf5f13,Lin25,lt1,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,721.925438796121,767.4555704757655,1.5863909749459548,17,jackknife_plus
Lin25_c0523841,Lin25,lt1,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1710.1135700946352,1731.208928952476,3.9661893769701293,17,jackknife_plus
Lin25_c0523841,Lin25,lt1,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,905.8413792452569,911.0247345460647,2.1008771103919672,17,jackknife_plus
Lin25_c0523841,Lin25,lt1,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,718.4795950948254,742.9104491018418,1.6663373634753407,17,jackknife_plus
Lin25_c0523841,Lin25,lt1,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,456.61869255353344,466.0482245606661,1.0590151668298813,17,jackknife_plus
Lin25_c0523841,Lin25,lt1,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1004.3907579401626,1012.583261173028,2.3294382455831886,17,jackknife_plus
Lin25_c0523841,Lin25,lt1,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,422.88050748304187,436.0685257717332,0.9807677138157338,17,jackknife_plus
Lin25_d69dc4af,Lin25,lt2,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1255.0316679299478,1282.519999295707,2.782333889514321,17,jackknife_plus
Lin25_d69dc4af,Lin25,lt2,crossing,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6097222222222224,0.9444444444444444,989.8699735351474,992.6199653063741,2.194485481089241,17,jackknife_plus
Lin25_d69dc4af,Lin25,lt2,median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,569.2976520768547,570.6086350439723,1.2621005438109618,17,jackknife_plus
Lin25_d69dc4af,Lin25,lt2,median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.6111111111111112,0.9444444444444444,532.4743274369928,547.8619862023709,1.1804653256024327,17,jackknife_plus
Lin25_d69dc4af,Lin25,lt2,stable_median,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,991.0401206763288,1004.8450949721321,2.1970796308065923,17,jackknife_plus
Lin25_d69dc4af,Lin25,lt2,stable_median,0.3,0.7,0.7777777777777778,0.07777777777777783,0.5555555555555556,0.9444444444444444,800.1813451711898,828.955331929981,1.7739565712307008,17,jackknife_plus
Lin25_d9a76e57,Lin25,lt1,crossing,0.2,0.8,0.8888888888888888,0.0888888888888888,0.7222222222222222,1.0,1710.1135700946352,1731.208928952476,3.8741444767718978,17,jackknife_plus
