model_id,architecture_id,family,target,feature_set,with_abs,phase_split,subject_id,feature_name,modality,mean_abs_shap,mean_shap,mean_feature_value,mean_prediction,mean_base_value,n_windows,abs_shap_share,feature_rank_within_subject
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,z_vl_dist_full_window_wl,EMG,29.468475495142574,7.959352942011364,14.719076885098495,-154.83154540425284,-126.84176254197375,319,0.013062003895644554,26
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,z_vl_dist_full_window_zcr,EMG,12.383531751628901,10.426774993700368,-6.919333895757906,-154.83154540425284,-126.84176254197375,319,0.005489043367997689,39
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,z_vl_dist_full_window_mdf,EMG,21.360719514950087,20.45942553617478,-1.9031378824807486,-154.83154540425284,-126.84176254197375,319,0.009468212957403917,32
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,z_vl_dist_full_window_mnf,EMG,7.818960483606742,7.3843050075149685,-2.098281425275576,-154.83154540425284,-126.84176254197375,319,0.003465781333465889,44
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,z_vl_dist_full_window_p_low,EMG,7.05582496545788,2.8684664557857986,0.19402211614593556,-154.83154540425284,-126.84176254197375,319,0.003127518870156301,45
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,z_vl_dist_full_window_p_mid,EMG,15.899269060069459,12.629062777725544,1.5586251988623134,-154.83154540425284,-126.84176254197375,319,0.007047406114875554,34
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,z_vl_dist_full_window_p_high,EMG,13.908956750391232,-13.152736798982703,-2.4927956601874373,-154.83154540425284,-126.84176254197375,319,0.006165193285547088,36
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,z_vl_dist_full_window_ratio_mid_high,EMG,35.15068649257859,-31.061171881070937,3.732672341634985,-154.83154540425284,-126.84176254197375,319,0.015580663613776828,21
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,z_vl_dist_full_window_e_d2,EMG,6.439056229304878,2.309515642882319,13.705715030853565,-154.83154540425284,-126.84176254197375,319,0.0028541339902472527,46
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,z_vl_dist_full_window_e_d3,EMG,11.591532236972466,-0.5286393537704764,16.393177523576984,-154.83154540425284,-126.84176254197375,319,0.005137986838198711,40
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,z_vl_dist_full_window_e_d4,EMG,39.52987676619495,6.4776539296403985,21.223473764396754,-154.83154540425284,-126.84176254197375,319,0.01752175488004116,20
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,z_vl_dist_full_window_e_d5,EMG,24.818761366901224,-3.86398986333474,18.690624402000513,-154.83154540425284,-126.84176254197375,319,0.011001001993230798,30
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,z_vl_dist_full_window_wavelet_entropy,EMG,54.37845729182235,-45.63272140733758,-2.298797389249437,-154.83154540425284,-126.84176254197375,319,0.024103439660528258,15
