rank,model_id,architecture_id,family,target,feature_set,with_abs,wavelet_mode,phase_split,window_size_sec,sequence_length,stride_sec,sample_stride_sec,model_name,full_model_name,hyperparams_json,selected_epoch,epoch_policy,n_subjects,mae_mean,mae_std,mae_median,mae_worst,mae_best,mae_ci_low,mae_ci_high,rmse_mean,rmse_std,bias_mean,bias_std,r2_mean,pearson_r_mean,catastrophic_rate_mean,lt_mae_median_policy_mean,lt_mae_median_policy_std,lt_bias_median_policy_mean,lt_mae_median_policy_ci_low,lt_mae_median_policy_ci_high,lt_mae_crossing_policy_mean,lt_mae_crossing_policy_std,lt_bias_crossing_policy_mean,lt_mae_crossing_policy_ci_low,lt_mae_crossing_policy_ci_high,zero_crossing_coverage,lt_mae_stable_median_policy_mean,lt_mae_stable_median_policy_std,lt_bias_stable_median_policy_mean,lt_mae_stable_median_policy_ci_low,lt_mae_stable_median_policy_ci_high,stable_window_coverage,composite_score,training_instability_mean,converged_rate,train_mae_slope_last_K_mean,final_train_mae_mean,conformal_coverage_crossing_policy_at_alpha_020,conformal_width_crossing_policy_at_alpha_020_mean,conformal_coverage_gap_crossing_policy_at_alpha_020,conformal_coverage_crossing_policy_at_alpha_030,conformal_width_crossing_policy_at_alpha_030_mean,conformal_coverage_gap_crossing_policy_at_alpha_030,conformal_coverage_median_policy_at_alpha_020,conformal_width_median_policy_at_alpha_020_mean,conformal_coverage_gap_median_policy_at_alpha_020,conformal_coverage_median_policy_at_alpha_030,conformal_width_median_policy_at_alpha_030_mean,conformal_coverage_gap_median_policy_at_alpha_030,conformal_coverage_stable_median_policy_at_alpha_020,conformal_width_stable_median_policy_at_alpha_020_mean,conformal_coverage_gap_stable_median_policy_at_alpha_020,conformal_coverage_stable_median_policy_at_alpha_030,conformal_width_stable_median_policy_at_alpha_030_mean,conformal_coverage_gap_stable_median_policy_at_alpha_030
688,LSTM9_8cefcc10,LSTM9,LSTM,lt1,EMG,False,none,split,30,0,15,15,"LSTMStatefulRegressor(batch_size=64,checkpoint_every_epochs=4,chunk_size=10,dropout=0.3,hidden_size=64,internal_stride_sec=15,lr=0.001,max_epochs=20,num_layers=2,weight_decay=1e-05)","LSTMStatefulRegressor(batch_size=64,checkpoint_every_epochs=4,chunk_size=10,dropout=0.3,hidden_size=64,internal_stride_sec=15,lr=0.001,max_epochs=20,num_layers=2,weight_decay=1e-05) EMG no_abs wavelet=none LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""chunk_size"": 10, ""dropout"": 0.3, ""hidden_size"": 64, ""internal_stride_sec"": 15, ""lr"": 0.001, ""max_epochs"": 20, ""num_layers"": 2, ""weight_decay"": 1e-05}",20,last,18,205.50149452104745,154.12324245615955,148.0547033689493,605.1050784016858,41.23577229520108,139.00816654646113,273.1290072895715,239.9182162923233,180.31557402073693,32.68903778759515,247.08597177974875,0.39925641659848193,0.9148946569449987,0.5426427692436869,192.95083926452526,173.69682257923947,24.387728383143806,116.64982739943595,270.6558172685405,237.94283587071627,207.39106710671277,1.8772532774342368,149.0715770326554,343.04133754223585,1.0,253.0796281521519,240.78573931552415,37.65327089776599,152.00826845378103,370.1767758131856,1.0,0.012954363315570025,0.8346430376628461,0.05555555555555555,-0.0047576629998188884,0.2210314204379539,0.8888888888888888,1120.3098280164932,0.0888888888888888,0.7777777777777778,1034.9240180121528,0.07777777777777783,0.8888888888888888,896.8080173068577,0.0888888888888888,0.7777777777777778,718.0904439290365,0.07777777777777783,0.8888888888888888,1139.013219197591,0.0888888888888888,0.7777777777777778,959.4732140435112,0.07777777777777783
689,Lin16_d4354299,Lin16,Lin,lt2,NIRS,True,none,split,30,1,0,5,"ElasticNet(alpha=1.0,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=1.0,l1_ratio=0.5,max_iter=5000,random_state=42) NIRS with_abs wavelet=none LT2","{""alpha"": 1.0, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}",0,last,18,240.49668952036993,113.79809630507074,207.8969433930143,507.23446579956357,122.40057161121071,192.9144880905314,297.2149209830753,282.4862602636826,126.33794054780623,10.870194273138589,222.88531595216216,0.0599485509605245,0.7936375653211897,0.6738976503467504,164.74231814403103,154.09919847617624,20.71494377405667,100.60409879603014,232.91647160330564,382.5476064410162,210.1197251064041,229.0948749530547,297.3030507137694,476.6153792314222,0.4444444444444444,196.2777198161169,155.59285943313432,92.89789295767524,128.27768963987467,267.20895175880736,0.6111111111111112,0.013120449289051067,,,,,0.8888888888888888,1330.3454011210913,0.0888888888888888,0.7777777777777778,1120.9186281855664,0.07777777777777783,0.8888888888888888,848.1724265300203,0.0888888888888888,0.7777777777777778,614.0069928433861,0.07777777777777783,0.8888888888888888,885.1827616583419,0.0888888888888888,0.7777777777777778,650.7095415313956,0.07777777777777783
690,Lin20_cc873e55,Lin20,Lin,lt1,EMG+NIRS,False,none,split,30,1,0,5,"GradientBoostingRegressor(max_depth=2,n_estimators=100,random_state=42)","GradientBoostingRegressor(max_depth=2,n_estimators=100,random_state=42) EMG+NIRS no_abs wavelet=none LT1","{""max_depth"": 2, ""n_estimators"": 100, ""random_state"": 42}",0,last,18,206.45931458940018,130.92658562681245,185.02122121941414,527.9182976422397,73.33039218183796,151.0468820298709,268.34883606364997,237.56379684461496,145.07161797632736,43.98792654347782,230.03474232498849,0.4635886637070231,0.9348982669857386,0.6143779738518236,177.55499877641324,152.09449070972656,34.13157374163264,112.09203661755406,244.0842546042678,180.4179233410847,188.05466034351235,-94.78941358291179,107.1972591883416,276.11466233796295,1.0,200.47628225160528,196.47778153712855,28.28445356107616,121.1941440649578,292.22901505491177,1.0,0.015926407959224925,,,,,0.8888888888888888,1102.5320422239538,0.0888888888888888,0.7777777777777778,480.6691703304435,0.07777777777777783,0.8888888888888888,954.9927055457507,0.0888888888888888,0.7777777777777778,502.22736981869286,0.07777777777777783,0.8888888888888888,1252.6510893603634,0.0888888888888888,0.7777777777777778,619.4834474810139,0.07777777777777783
691,Lin7_c5fa5db1,Lin7,Lin,lt2,EMG+NIRS,False,none,split,30,1,0,5,"HuberRegressor(epsilon=1.5,max_iter=2000)","HuberRegressor(epsilon=1.5,max_iter=2000) EMG+NIRS no_abs wavelet=none LT2","{""epsilon"": 1.5, ""max_iter"": 2000}",0,last,18,240.98093722397698,144.89303272997876,219.7104845154829,679.7736541870429,62.118921521279724,182.13672028763781,307.0362844992441,289.97585161752073,168.65919056907245,23.996403793735617,220.80806026625217,-0.18606736560946827,0.7212847112946634,0.6337178507383562,175.1684286340519,151.4418761040978,27.91214531386284,117.89857543782493,253.15731011197713,306.4978005644858,239.97356401869914,-5.530719133391106,206.74638536860016,410.5321157809874,0.7222222222222222,186.5541352580913,151.93003769338085,30.24606610638427,121.51827777408465,265.73569521643367,0.7777777777777778,0.018973652085296375,,,,,0.8888888888888888,1344.1366553657053,0.0888888888888888,0.7777777777777778,789.5701129487446,0.07777777777777783,0.8888888888888888,560.6872097821688,0.0888888888888888,0.7777777777777778,447.7731287613894,0.07777777777777783,0.8888888888888888,829.2115635244362,0.0888888888888888,0.7777777777777778,519.2287005584707,0.07777777777777783
692,Lin18_38038e9e,Lin18,Lin,lt1,EMG+NIRS+HRV,True,none,full_window,30,1,0,5,"GradientBoostingRegressor(max_depth=2,n_estimators=50,random_state=42)","GradientBoostingRegressor(max_depth=2,n_estimators=50,random_state=42) EMG+NIRS+HRV with_abs wavelet=none LT1","{""max_depth"": 2, ""n_estimators"": 50, ""phase_split"": ""full_window"", ""random_state"": 42}",0,last,18,205.66772484625596,167.35307867789496,149.95026784223904,569.418922758312,45.75828871907221,135.83779474604447,285.3308511391795,230.5048139055043,173.81059103331071,56.51443130545057,253.52886914489122,0.4638433545961847,0.9495819279955283,0.5215527112175801,186.79814638857104,181.56548383105732,42.546194829748394,108.27096268265133,275.6382394806575,194.7049956669607,186.75009571009912,14.932808639310483,114.44898121446825,277.3205927953661,1.0,218.79949101799167,196.2170657156473,61.30751829001555,136.25929909141342,305.75676973074366,1.0,0.025623729306043203,,,,,0.8888888888888888,1024.8749469948218,0.0888888888888888,0.7777777777777778,634.2552014570158,0.07777777777777783,0.8888888888888888,1085.1490309937399,0.0888888888888888,0.7777777777777778,615.6999789352552,0.07777777777777783,0.8888888888888888,1187.8860965572571,0.0888888888888888,0.7777777777777778,651.5784542255933,0.07777777777777783
693,LSTM14_2a7bb76f,LSTM14,LSTM,lt1,EMG+NIRS+HRV,False,cwt,split,30,12,30,5,"AttentionLSTMRegressor(batch_size=64,checkpoint_every_epochs=4,dropout=0.3,hidden_size=64,internal_stride_sec=30,lr=0.001,max_epochs=20,num_layers=2,outer_stride_sec=5,seq_len=12,weight_decay=1e-05)","AttentionLSTMRegressor(batch_size=64,checkpoint_every_epochs=4,dropout=0.3,hidden_size=64,internal_stride_sec=30,lr=0.001,max_epochs=20,num_layers=2,outer_stride_sec=5,seq_len=12,weight_decay=1e-05) EMG+NIRS+HRV no_abs wavelet=cwt LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dropout"": 0.3, ""hidden_size"": 64, ""internal_stride_sec"": 30, ""lr"": 0.001, ""max_epochs"": 20, ""num_layers"": 2, ""outer_stride_sec"": 5, ""seq_len"": 12, ""weight_decay"": 1e-05}",20,last,18,189.7253762375941,156.06027186540854,152.89408610931406,553.7418419565106,7.83263790289561,122.7755724002882,264.7463756278523,198.39900395941902,157.34452776552388,26.726914534932092,243.9230656823602,0.14639834417623318,0.987324958695837,0.5737621442583918,185.05457870165503,171.98065239504754,24.159433921178213,115.90567560394608,271.4340550608105,173.99275599585644,152.90858449911582,25.76614284515379,107.67206318113541,248.82683049307926,1.0,180.56297761864136,152.40718166004888,27.55255422327254,119.32425050934157,254.25100476476877,1.0,0.02866775461953358,0.7513297103331771,0.05555555555555555,-0.000724034345576035,0.06567598126979246,0.8888888888888888,954.9581875271267,0.0888888888888888,0.7777777777777778,458.30126953125,0.07777777777777783,0.8888888888888888,1056.7979426913791,0.0888888888888888,0.7777777777777778,480.4589316050212,0.07777777777777783,0.8888888888888888,959.5783372455173,0.0888888888888888,0.7777777777777778,462.93853187561035,0.07777777777777783
694,LSTM12_0704d4cc,LSTM12,LSTM,lt1,EMG+NIRS+HRV,True,cwt,split,30,0,5,5,"LSTMStatefulRegressor(batch_size=64,checkpoint_every_epochs=4,chunk_size=10,dropout=0.3,hidden_size=64,internal_stride_sec=5,lr=0.001,max_epochs=20,num_layers=2,weight_decay=1e-05)","LSTMStatefulRegressor(batch_size=64,checkpoint_every_epochs=4,chunk_size=10,dropout=0.3,hidden_size=64,internal_stride_sec=5,lr=0.001,max_epochs=20,num_layers=2,weight_decay=1e-05) EMG+NIRS+HRV with_abs wavelet=cwt LT1","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""chunk_size"": 10, ""dropout"": 0.3, ""hidden_size"": 64, ""internal_stride_sec"": 5, ""lr"": 0.001, ""max_epochs"": 20, ""num_layers"": 2, ""weight_decay"": 1e-05}",20,last,18,204.01641066612433,166.21267832357,151.08962289660982,710.3819932604857,49.3863083632266,140.71183960252623,284.31254687503,230.15862794108398,169.99568651072684,29.276204275195937,254.1633920457169,0.4682482107378488,0.9407819248285644,0.5646320940444456,172.44784959157303,184.2452178750926,42.774908701578816,98.93592174715455,265.5493256542416,196.79555813471472,206.64898573244506,63.266142262352865,113.48365108172095,294.8704281806947,1.0,200.2441476186116,202.35496486747516,70.37802982330324,118.8991671813858,299.63891101810674,1.0,0.035777699495084886,0.6964342598938424,0.0,-0.0038435088435600784,0.2304939906562453,0.8888888888888888,861.8968031141491,0.0888888888888888,0.7777777777777778,683.8101840549041,0.07777777777777783,0.8888888888888888,930.2160135904948,0.0888888888888888,0.7777777777777778,539.5766639709473,0.07777777777777783,0.8888888888888888,902.3545121086967,0.0888888888888888,0.7777777777777778,690.8227725558808,0.07777777777777783
695,Lin20_49fc9f7f,Lin20,Lin,lt1,HRV,True,none,split,30,1,0,5,"GradientBoostingRegressor(max_depth=2,n_estimators=100,random_state=42)","GradientBoostingRegressor(max_depth=2,n_estimators=100,random_state=42) HRV with_abs wavelet=none LT1","{""max_depth"": 2, ""n_estimators"": 100, ""random_state"": 42}",0,last,18,226.58645178455657,120.92874411405491,199.7090778661272,637.1458981662167,80.40947452882403,183.61040470234153,283.9552577077517,276.12963636267057,125.20350994346717,4.440892045145493,229.85895835467727,0.2551362164161673,0.81296782526919,0.6486073587346013,171.28785218691948,154.7592051867524,24.44075538169932,113.00270598786332,245.78040823079627,440.6227469162452,195.92242960150855,-440.6227469162452,364.8861887113401,535.3273725437462,1.0,208.86673959911715,170.49125796304622,-9.490839700681445,136.20920808704858,292.7863030574095,1.0,0.036248613494726384,,,,,0.8888888888888888,1710.1135700946352,0.0888888888888888,0.7777777777777778,1001.3969348008125,0.07777777777777783,0.8888888888888888,586.1963686017186,0.0888888888888888,0.7777777777777778,463.70490172743314,0.07777777777777783,0.8888888888888888,859.3214466251908,0.0888888888888888,0.7777777777777778,518.8377014037651,0.07777777777777783
696,Lin13_ad854c95,Lin13,Lin,lt2,EMG+NIRS,False,none,split,30,1,0,5,"ElasticNet(alpha=0.1,l1_ratio=0.5,max_iter=5000,random_state=42)","ElasticNet(alpha=0.1,l1_ratio=0.5,max_iter=5000,random_state=42) EMG+NIRS no_abs wavelet=none LT2","{""alpha"": 0.1, ""l1_ratio"": 0.5, ""max_iter"": 5000, ""random_state"": 42}",0,last,18,238.51561065052067,133.7031047162098,205.78399692410886,514.8088680026805,74.87958262060393,179.91454291121778,306.8006419964882,303.2287602866135,189.83199659108985,31.525810453681352,217.83068473307162,-0.3017162326408315,0.7938969687831157,0.6601213525691632,169.47163026147948,132.74756259268983,44.87525177096103,110.53259142793704,227.19658280508503,250.11948302692664,160.77142612460062,60.861481896703694,178.3025649233647,326.95206045299403,0.7777777777777778,190.30250489927823,133.46798351364387,63.4039099773353,130.9688310903695,252.69428295836607,0.8333333333333334,0.04292301964472192,,,,,0.8888888888888888,1002.156361054443,0.0888888888888888,0.7777777777777778,867.8214345643755,0.07777777777777783,0.8888888888888888,658.1035998720296,0.0888888888888888,0.7777777777777778,604.4398354913774,0.07777777777777783,0.8888888888888888,764.3546928559539,0.0888888888888888,0.7777777777777778,568.8353972920542,0.07777777777777783
697,TCN1_189a2578,TCN1,TCN,lt2,EMG,False,none,split,30,30,5,5,"PureTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001)","PureTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001) EMG no_abs wavelet=none LT2","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4, 8], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 3, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""weight_decay"": 0.001}",40,last,17,208.55659254734894,135.6249449905841,144.30588371943438,443.7743404461787,65.31665263456456,146.74144843790745,273.7832722429832,234.60470350918482,139.52728098124047,25.38098144921955,231.8561609067974,-0.06060519602505721,0.9253415952245946,0.6115332303318113,179.11396924187156,150.8403626954361,36.35595388973455,113.3686273210189,247.4458816977108,239.34943771362305,244.37903098808755,66.8295925364775,136.88524992886707,362.83759672781974,0.7647058823529411,198.14575890933762,178.45068575887285,72.26470767750455,124.18294152933008,279.4547433320212,0.8235294117647058,0.042928201345034125,0.7417195282241041,0.058823529411764705,-0.0004105261092022134,0.05301818035374578,0.8823529411764706,1271.3035745059738,0.08235294117647052,0.7647058823529411,840.281514784869,0.06470588235294117,0.8823529411764706,845.1178050321703,0.08235294117647052,0.7647058823529411,729.8485789579493,0.06470588235294117,0.8823529411764706,917.7745469037227,0.08235294117647052,0.7647058823529411,715.6903614717367,0.06470588235294117
698,TCN1_efab94c4,TCN1,TCN,lt2,EMG,True,none,split,30,30,5,5,"PureTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001)","PureTCN(batch_size=64,checkpoint_every_epochs=4,dilations=[1, 2, 4, 8],dropout=0.3,internal_stride_sec=5,kernel_size=3,lr=0.001,max_epochs=80,n_channels=32,outer_stride_sec=5,seq_len=30,weight_decay=0.001) EMG with_abs wavelet=none LT2","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""dilations"": [1, 2, 4, 8], ""dropout"": 0.3, ""internal_stride_sec"": 5, ""kernel_size"": 3, ""lr"": 0.001, ""max_epochs"": 80, ""n_channels"": 32, ""outer_stride_sec"": 5, ""seq_len"": 30, ""weight_decay"": 0.001}",40,last,17,208.55659254734894,135.6249449905841,144.30588371943438,443.7743404461787,65.31665263456456,147.83637460907622,269.7751235813392,234.60470350918482,139.52728098124047,25.38098144921955,231.8561609067974,-0.06060519602505721,0.9253415952245946,0.6115332303318113,179.11396924187156,150.8403626954361,36.35595388973455,113.50558033270003,247.1772479029262,239.34943771362305,244.37903098808755,66.8295925364775,138.4595599230598,355.2775961455173,0.7647058823529411,198.14575890933762,178.45068575887285,72.26470767750455,119.1920401741476,286.673107351976,0.8235294117647058,0.042928201345034125,0.7417195282241041,0.058823529411764705,-0.0004105261092022134,0.05301818035374578,0.8823529411764706,1271.3035745059738,0.08235294117647052,0.7647058823529411,840.281514784869,0.06470588235294117,0.8823529411764706,845.1178050321703,0.08235294117647052,0.7647058823529411,729.8485789579493,0.06470588235294117,0.8823529411764706,917.7745469037227,0.08235294117647052,0.7647058823529411,715.6903614717367,0.06470588235294117
699,Lin8_c3850e25,Lin8,Lin,lt2,EMG,False,none,split,30,1,0,5,"HuberRegressor(epsilon=2.0,max_iter=2000)","HuberRegressor(epsilon=2.0,max_iter=2000) EMG no_abs wavelet=none LT2","{""epsilon"": 2.0, ""max_iter"": 2000}",0,last,18,261.64741897245426,148.07850128278838,221.39202409755666,607.0311598914319,80.91677141037013,201.56772443822808,325.9194966807064,367.7301308463529,296.62040685491746,59.832345402320726,205.68539581197558,-1.0813498508153097,0.5778713409456548,0.6537265302255685,175.19753393668145,117.23370335544912,54.06564735794034,123.85815011186278,224.6048172414392,338.5584271369134,348.8756001087251,77.10055273916866,184.35794769919497,497.3877372103057,0.7777777777777778,161.78885717425385,124.13501292985065,40.84705529297216,106.9995798171018,218.61971525278148,0.8333333333333334,0.04652588439169558,,,,,0.8888888888888888,1962.7057107896067,0.0888888888888888,0.7777777777777778,1348.284582258533,0.07777777777777783,0.8888888888888888,710.0875718981547,0.0888888888888888,0.7777777777777778,568.8751940734141,0.07777777777777783,0.8888888888888888,679.961632146212,0.0888888888888888,0.7777777777777778,608.1534920808933,0.07777777777777783
700,Lin8_f6efef70,Lin8,Lin,lt2,EMG,True,none,split,30,1,0,5,"HuberRegressor(epsilon=2.0,max_iter=2000)","HuberRegressor(epsilon=2.0,max_iter=2000) EMG with_abs wavelet=none LT2","{""epsilon"": 2.0, ""max_iter"": 2000}",0,last,18,261.64741897245426,148.07850128278838,221.39202409755666,607.0311598914319,80.91677141037013,199.85910246666998,337.7069683425901,367.7301308463529,296.62040685491746,59.832345402320726,205.68539581197558,-1.0813498508153097,0.5778713409456548,0.6537265302255685,175.19753393668145,117.23370335544912,54.06564735794034,123.32236334152515,227.0756892910968,338.5584271369134,348.8756001087251,77.10055273916866,192.22718835486523,510.97458758012823,0.7777777777777778,161.78885717425385,124.13501292985065,40.84705529297216,103.7151443382602,221.0349349853553,0.8333333333333334,0.04652588439169558,,,,,0.8888888888888888,1962.7057107896067,0.0888888888888888,0.7777777777777778,1348.284582258533,0.07777777777777783,0.8888888888888888,710.0875718981547,0.0888888888888888,0.7777777777777778,568.8751940734141,0.07777777777777783,0.8888888888888888,679.961632146212,0.0888888888888888,0.7777777777777778,608.1534920808933,0.07777777777777783
701,Lin17_1f911e65,Lin17,Lin,lt1,HRV,True,none,split,30,1,0,5,"ElasticNet(alpha=1.0,l1_ratio=0.9,max_iter=5000,random_state=42)","ElasticNet(alpha=1.0,l1_ratio=0.9,max_iter=5000,random_state=42) HRV with_abs wavelet=none LT1","{""alpha"": 1.0, ""l1_ratio"": 0.9, ""max_iter"": 5000, ""random_state"": 42}",0,last,18,227.93860739662944,136.8153765588787,187.7161892986399,709.9267571600924,90.56358057185511,177.55549461069808,294.7734351189805,270.20333425114035,136.21542559989234,-5.110420475937862,236.53436851326407,0.30846961750981566,0.830806919369422,0.6631733419362689,175.17165218152797,155.3248085213222,7.916972622106645,115.07930036557545,259.2948132354267,440.6227469162452,195.92242960150855,-440.6227469162452,358.8107824356284,523.8243498852377,1.0,209.21529777862503,169.25945917700278,0.7188978612462856,137.77084982805692,290.8294569089918,1.0,0.047058200313268794,,,,,0.8888888888888888,1710.1135700946352,0.0888888888888888,0.7777777777777778,1001.3969348008125,0.07777777777777783,0.8888888888888888,536.4972841252256,0.0888888888888888,0.7777777777777778,485.5452505348042,0.07777777777777783,0.8888888888888888,887.1160984219974,0.0888888888888888,0.7777777777777778,559.6371176699519,0.07777777777777783
702,Lin12_f639e3b4,Lin12,Lin,lt1,HRV,True,none,split,30,1,0,5,"ElasticNet(alpha=0.1,l1_ratio=0.2,max_iter=5000,random_state=42)","ElasticNet(alpha=0.1,l1_ratio=0.2,max_iter=5000,random_state=42) HRV with_abs wavelet=none LT1","{""alpha"": 0.1, ""l1_ratio"": 0.2, ""max_iter"": 5000, ""random_state"": 42}",0,last,18,228.90813819247256,137.91614220602253,190.45655323671906,715.2877189106259,90.88321525802081,175.22320521056957,297.0339381383175,271.1305668326969,137.03043928299718,-5.148546117743972,238.2486064329228,0.3017797692269696,0.8299758334051055,0.6618137383438357,176.84010762538418,155.56785595142728,7.4759400745592375,119.93791765872756,251.63822786051978,440.6227469162452,195.92242960150855,-440.6227469162452,359.36282958105176,532.7095305842809,1.0,209.1561314494743,170.1192712133303,2.4276831115388213,139.4712503068312,298.01431385274753,1.0,0.07479817011375633,,,,,0.8888888888888888,1710.1135700946352,0.0888888888888888,0.7777777777777778,1001.3969348008125,0.07777777777777783,0.8888888888888888,537.581808669242,0.0888888888888888,0.7777777777777778,483.26122329677514,0.07777777777777783,0.8888888888888888,875.5285365437662,0.0888888888888888,0.7777777777777778,562.3735197828246,0.07777777777777783
703,LSTM10_75e3f941,LSTM10,LSTM,lt2,EMG+NIRS,True,cwt,split,30,0,15,15,"LSTMStatefulRegressor(batch_size=64,checkpoint_every_epochs=4,chunk_size=10,dropout=0.3,hidden_size=64,internal_stride_sec=15,lr=0.001,max_epochs=20,num_layers=2,weight_decay=1e-05)","LSTMStatefulRegressor(batch_size=64,checkpoint_every_epochs=4,chunk_size=10,dropout=0.3,hidden_size=64,internal_stride_sec=15,lr=0.001,max_epochs=20,num_layers=2,weight_decay=1e-05) EMG+NIRS with_abs wavelet=cwt LT2","{""batch_size"": 64, ""checkpoint_every_epochs"": 4, ""chunk_size"": 10, ""dropout"": 0.3, ""hidden_size"": 64, ""internal_stride_sec"": 15, ""lr"": 0.001, ""max_epochs"": 20, ""num_layers"": 2, ""weight_decay"": 1e-05}",20,last,18,197.40688408502263,112.85932102512855,183.62622845984703,442.71779591441157,51.70358728479456,151.45595174981332,249.76739991390943,222.63039770697299,123.20106661911697,51.60223822043108,202.98772376261013,0.1406552052294925,0.9373304682038772,0.6316473172264341,178.5449373457167,129.7307812444382,50.797521591186474,123.64124380747481,236.2736279381646,225.90870793660483,171.41045382258042,71.25267876519098,155.74700811704014,307.2290804757012,0.8333333333333334,187.92268460989,144.99753179507982,30.80444115400308,122.37308777554185,249.69874911953983,0.8333333333333334,0.08286098013178111,0.7630832570058318,0.05555555555555555,-0.006398066881899916,0.1913226544823441,0.8888888888888888,973.2674628363716,0.0888888888888888,0.7777777777777778,874.9327256944447,0.07777777777777783,0.8888888888888888,855.4287923177071,0.0888888888888888,0.7777777777777778,522.353776719835,0.07777777777777783,0.8888888888888888,928.4009119669577,0.0888888888888888,0.7777777777777778,416.63151990042775,0.07777777777777783
704,Lin4_935213b9,Lin4,Lin,lt1,NIRS,False,none,split,30,1,0,5,Ridge(alpha=1000),Ridge(alpha=1000) NIRS no_abs wavelet=none LT1,"{""alpha"": 1000}",0,last,18,249.3279749865747,141.48911941758337,225.76145994912403,694.3982014162341,113.16355735956728,195.02301227541759,325.60133218127737,288.66486279687587,148.4071126784356,-11.075098369485696,225.89279302589486,0.09936918972072818,0.8458840185660331,0.6912753580379053,161.39636556671016,171.0497479199344,-4.911566391197081,95.91756293332219,242.34879849294086,284.6222613193055,198.15066304165592,-218.1227469162451,206.3455055778749,371.9662996730263,1.0,164.66928821388188,179.6155692678137,-60.37666294831384,96.11120306288032,259.11821926421266,1.0,0.08678693683060479,,,,,0.8888888888888888,1289.092258711258,0.0888888888888888,0.7777777777777778,701.9700144923156,0.07777777777777783,0.8888888888888888,694.5626337807223,0.0888888888888888,0.7777777777777778,464.4363559295524,0.07777777777777783,0.8888888888888888,760.8563816889808,0.0888888888888888,0.7777777777777778,369.87008816023865,0.07777777777777783
705,Lin21_1f6af2f8,Lin21,Lin,lt1,EMG,False,none,full_cycles,30,1,0,5,"GradientBoostingRegressor(max_depth=3,n_estimators=100,random_state=42)","GradientBoostingRegressor(max_depth=3,n_estimators=100,random_state=42) EMG no_abs wavelet=none LT1","{""max_depth"": 3, ""n_estimators"": 100, ""phase_split"": ""full_cycles"", ""random_state"": 42}",0,last,18,213.645002891436,129.46884603862645,163.77938589353312,554.2885817766169,73.4208151672082,161.75186289296053,275.50135714762644,250.76549870021802,145.42004760635487,55.595125141605045,225.5853510719868,0.4209209233753226,0.8972744283574949,0.6112027847796107,176.38304226323785,145.90610630635538,51.08157419786275,118.27063912616246,241.39195687095693,206.5379491294233,187.4203793759808,-111.45608024957849,132.30493801671915,297.5132640051214,1.0,214.91010356312844,208.14237180496573,42.40245699346202,126.38530490708104,311.94044875973395,1.0,0.0880058555389491,,,,,0.8888888888888888,1054.7542644461762,0.0888888888888888,0.7777777777777778,612.5198899651218,0.07777777777777783,0.8888888888888888,849.8792034859083,0.0888888888888888,0.7777777777777778,451.1201685495455,0.07777777777777783,0.8888888888888888,1225.833094203986,0.0888888888888888,0.7777777777777778,681.9730403057446,0.07777777777777783
