variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG+NIRS+HRV,lt2,S001,4.6955,-0.189
with_abs,EMG+NIRS+HRV,lt2,S002,2.2085,0.397
with_abs,EMG+NIRS+HRV,lt2,S003,2.8013,0.747
with_abs,EMG+NIRS+HRV,lt2,S004,3.6399,-0.301
with_abs,EMG+NIRS+HRV,lt2,S005,4.4394,0.049
with_abs,EMG+NIRS+HRV,lt2,S006,2.7708,-0.318
with_abs,EMG+NIRS+HRV,lt2,S008,1.3724,0.745
with_abs,EMG+NIRS+HRV,lt2,S009,2.7024,0.822
with_abs,EMG+NIRS+HRV,lt2,S010,4.5325,0.466
with_abs,EMG+NIRS+HRV,lt2,S011,1.7551,0.731
with_abs,EMG+NIRS+HRV,lt2,S012,1.765,0.586
with_abs,EMG+NIRS+HRV,lt2,S013,1.7938,0.869
with_abs,EMG+NIRS+HRV,lt2,S014,2.0306,0.732
with_abs,EMG+NIRS+HRV,lt2,S016,2.1261,0.653
with_abs,EMG+NIRS+HRV,lt2,S017,0.8045,0.958
with_abs,EMG+NIRS+HRV,lt2,S018,3.8654,-9.123
with_abs,EMG+NIRS+HRV,lt2,S019,1.1754,0.94
