variant,feature_set,target,subject_id,mae_min,r2
with_abs,EMG+NIRS,lt1,S007,4.2576,0.157
with_abs,EMG+NIRS,lt1,S008,1.4564,0.797
with_abs,EMG+NIRS,lt1,S009,8.2062,-0.072
with_abs,EMG+NIRS,lt1,S010,5.0586,0.458
with_abs,EMG+NIRS,lt1,S011,0.822,0.944
with_abs,EMG+NIRS,lt1,S012,2.6758,0.27
with_abs,EMG+NIRS,lt1,S013,2.1669,0.828
with_abs,EMG+NIRS,lt1,S014,1.5213,0.906
with_abs,EMG+NIRS,lt1,S016,1.6542,0.82
with_abs,EMG+NIRS,lt1,S017,2.2299,0.798
with_abs,EMG+NIRS,lt1,S018,2.2399,0.789
with_abs,EMG+NIRS,lt1,S019,3.5324,0.753
with_abs,EMG+NIRS,lt2,S001,3.0268,0.538
with_abs,EMG+NIRS,lt2,S002,3.5872,-0.273
with_abs,EMG+NIRS,lt2,S003,5.5255,0.217
with_abs,EMG+NIRS,lt2,S004,2.0875,0.64
with_abs,EMG+NIRS,lt2,S005,5.7304,-0.296
with_abs,EMG+NIRS,lt2,S006,5.8921,-2.539
with_abs,EMG+NIRS,lt2,S007,0.914,-0.528
with_abs,EMG+NIRS,lt2,S008,1.6218,0.786
with_abs,EMG+NIRS,lt2,S009,4.4463,0.624
with_abs,EMG+NIRS,lt2,S010,4.4064,0.573
with_abs,EMG+NIRS,lt2,S011,0.9794,0.939
with_abs,EMG+NIRS,lt2,S012,2.7951,0.329
with_abs,EMG+NIRS,lt2,S013,2.7088,0.769
with_abs,EMG+NIRS,lt2,S014,1.7773,0.831
with_abs,EMG+NIRS,lt2,S016,1.7567,0.808
with_abs,EMG+NIRS,lt2,S017,1.2568,0.933
with_abs,EMG+NIRS,lt2,S018,0.6935,0.844
with_abs,EMG+NIRS,lt2,S019,3.2933,0.77
with_abs,EMG+NIRS+HRV,lt1,S001,2.8072,0.758
with_abs,EMG+NIRS+HRV,lt1,S002,2.1684,0.608
with_abs,EMG+NIRS+HRV,lt1,S003,6.918,-0.019
with_abs,EMG+NIRS+HRV,lt1,S004,1.9259,0.674
with_abs,EMG+NIRS+HRV,lt1,S005,4.5209,0.356
with_abs,EMG+NIRS+HRV,lt1,S006,0.8438,0.912
with_abs,EMG+NIRS+HRV,lt1,S007,4.6875,0.142
with_abs,EMG+NIRS+HRV,lt1,S008,1.9445,0.598
with_abs,EMG+NIRS+HRV,lt1,S009,8.5594,-0.021
with_abs,EMG+NIRS+HRV,lt1,S010,5.9222,0.265
with_abs,EMG+NIRS+HRV,lt1,S011,0.5495,0.978
with_abs,EMG+NIRS+HRV,lt1,S012,3.001,0.29
with_abs,EMG+NIRS+HRV,lt1,S013,2.7482,0.777
with_abs,EMG+NIRS+HRV,lt1,S014,2.3694,0.769
with_abs,EMG+NIRS+HRV,lt1,S016,2.5691,0.624
with_abs,EMG+NIRS+HRV,lt1,S017,2.6813,0.692
with_abs,EMG+NIRS+HRV,lt1,S018,1.9457,0.826
with_abs,EMG+NIRS+HRV,lt1,S019,3.2482,0.759
with_abs,EMG+NIRS+HRV,lt2,S001,1.874,0.827
with_abs,EMG+NIRS+HRV,lt2,S002,2.9775,0.169
with_abs,EMG+NIRS+HRV,lt2,S003,4.5322,0.456
with_abs,EMG+NIRS+HRV,lt2,S004,2.3702,0.608
with_abs,EMG+NIRS+HRV,lt2,S005,3.7658,0.485
with_abs,EMG+NIRS+HRV,lt2,S006,3.296,-0.257
with_abs,EMG+NIRS+HRV,lt2,S007,2.2933,-7.413
with_abs,EMG+NIRS+HRV,lt2,S008,0.8178,0.936
with_abs,EMG+NIRS+HRV,lt2,S009,3.574,0.789
with_abs,EMG+NIRS+HRV,lt2,S010,3.8815,0.697
with_abs,EMG+NIRS+HRV,lt2,S011,1.599,0.86
with_abs,EMG+NIRS+HRV,lt2,S012,2.0912,0.579
with_abs,EMG+NIRS+HRV,lt2,S013,4.0648,0.489
with_abs,EMG+NIRS+HRV,lt2,S014,2.5772,0.728
with_abs,EMG+NIRS+HRV,lt2,S016,3.34,0.391
with_abs,EMG+NIRS+HRV,lt2,S017,0.7452,0.964
with_abs,EMG+NIRS+HRV,lt2,S018,2.3309,-0.379
with_abs,EMG+NIRS+HRV,lt2,S019,0.7103,0.98
