variant,feature_set,target,subject_id,mae_min,r2
noabs,EMG+NIRS+HRV,lt2,S003,2.0888,0.886
noabs,EMG+NIRS+HRV,lt2,S004,1.6102,0.719
noabs,EMG+NIRS+HRV,lt2,S005,5.0289,-0.005
noabs,EMG+NIRS+HRV,lt2,S006,5.049,-2.552
noabs,EMG+NIRS+HRV,lt2,S008,2.043,0.559
noabs,EMG+NIRS+HRV,lt2,S009,3.4559,0.72
noabs,EMG+NIRS+HRV,lt2,S010,4.0468,0.598
noabs,EMG+NIRS+HRV,lt2,S011,2.0336,0.681
noabs,EMG+NIRS+HRV,lt2,S012,3.1228,-0.025
noabs,EMG+NIRS+HRV,lt2,S013,2.512,0.759
noabs,EMG+NIRS+HRV,lt2,S014,2.3995,0.674
noabs,EMG+NIRS+HRV,lt2,S016,1.8774,0.766
noabs,EMG+NIRS+HRV,lt2,S017,1.2912,0.893
noabs,EMG+NIRS+HRV,lt2,S018,1.996,-0.883
noabs,EMG+NIRS+HRV,lt2,S019,1.5572,0.908
